track_id,genre_id
012059,1
012067,1
012068,4
012109,1
012147,3
012174,3
012179,8
012195,3
012348,2
012352,1
012369,4
012375,1
012376,4
012387,8
012390,6
012394,1
012421,8
012423,2
012481,1
012482,8
012483,3
012485,5
012486,1
012490,7
012509,3
012510,4
012515,7
012516,5
012518,1
012530,6
012531,7
012532,7
012537,2
012588,8
012608,3
012654,6
012691,8
012692,4
012835,7
012926,3
012927,1
012985,2
012986,8
012990,7
013014,7
013125,4
013197,2
013207,4
013218,8
013220,6
013362,4
013366,6
013446,3
013451,3
013539,7
013540,3
013566,4
013576,6
013579,3
013598,5
013706,8
013709,4
013735,7
013767,8
013772,6
013814,4
013833,3
013835,3
013867,4
013879,5
013891,7
013929,8
014071,2
014077,3
014080,2
014085,1
014086,1
014088,4
014110,1
014316,1
014317,8
014318,1
014319,7
014341,8
014361,2
014386,5
014481,7
014542,2
014543,1
014601,8
014603,5
014604,4
014661,3
014677,2
014681,7
014684,1
014736,6
014744,5
014773,1
014776,3
014818,8
014867,6
015148,1
015157,2
015204,7
015209,5
015213,1
015261,3
015364,3
015439,2
015444,3
015493,3
015494,2
015497,1
015498,4
015609,1
015619,4
015863,8
015866,5
015870,6
015871,8
015880,3
015962,1
015989,4
016025,1
016095,8
016155,4
016158,4
016162,6
016163,1
016288,2
016289,2
016339,3
016692,2
016699,1
016744,1
016747,1
016848,4
016937,5
016943,8
017003,3
017130,8
017131,6
017345,3
017422,4
017463,4
017492,5
017494,1
017495,4
017496,6
017499,4
017605,8
017631,4
017634,8
017657,2
017734,8
017781,1
017906,6
018033,8
018034,4
018039,4
018041,5
018043,2
018112,3
018145,4
018146,2
018159,7
018198,1
018217,6
018226,1
018346,8
018350,4
018589,1
018611,7
018636,1
018787,5
018876,1
018877,1
019074,1
019187,6
019266,5
019272,8
019330,2
019331,4
019333,5
019412,1
019413,2
019415,8
019416,4
019417,6
019418,7
019419,6
019421,2
019439,6
019441,7
019442,5
019707,7
019721,8
019735,4
019761,7
019889,8
019890,8
019891,3
019975,7
020011,6
020234,1
020280,3
020296,6
020432,8
020469,3
020669,7
020704,5
020926,5
021165,7
021168,8
021169,6
021187,1
021231,5
021345,8
021363,1
021402,3
021405,3
021410,7
021527,6
021676,1
021677,6
021689,2
021695,1
021776,7
021847,5
021886,5
021889,1
021893,8
021956,3
021962,8
021996,8
022000,5
022021,7
022024,1
022039,7
022088,1
022091,2
022097,3
022100,7
022113,4
022127,7
022141,4
022151,1
022152,6
022296,6
022298,3
022307,3
022348,4
022372,2
022432,2
022473,6
022474,7
022476,3
022480,7
022558,6
022562,6
023014,8
023035,4
023039,1
023143,2
023145,2
023149,4
023155,4
023156,3
023506,6
023535,7
023766,4
023818,1
023857,4
023878,7
023879,1
023892,1
024060,4
024363,6
024364,5
024366,5
024367,4
024371,8
024425,3
024430,1
024460,7
024521,4
024699,6
024700,8
024701,2
024717,3
024739,6
024742,1
024744,8
024746,1
024747,1
024749,4
024792,3
024795,8
024809,1
024831,7
024842,8
024844,6
024876,3
024896,3
024913,3
024952,7
024975,6
024985,6
024994,6
025007,7
025028,1
025029,3
025032,3
025033,6
025055,4
025104,4
025123,3
025216,5
025227,1
025232,6
025233,2
025234,8
025370,4
025375,6
025378,2
025382,4
025603,4
025608,7
025668,4
025669,5
025670,7
025902,6
025928,2
026012,3
026014,4
026015,1
026034,1
026035,2
026171,5
026176,6
026177,5
026179,5
026325,6
026465,6
026482,1
026483,2
026601,4
026605,5
026612,2
026636,7
026638,5
026640,2
026682,7
026740,5
026744,4
026765,6
026851,3
026854,8
026870,6
026905,1
026907,6
026932,3
027155,5
027164,3
027213,1
027408,3
027431,6
027435,5
027454,5
027547,8
027552,5
027609,2
027611,7
027667,5
027797,8
027804,1
027866,2
027946,5
027975,3
027978,2
027981,4
027987,2
028024,2
028036,4
028072,5
028104,7
028109,5
028110,6
028120,4
028121,5
028126,5
028178,4
028468,8
028471,7
028475,1
028477,1
028482,4
028483,8
028484,2
028485,6
028530,7
028577,1
028608,2
028609,8
029041,4
029047,6
029180,4
029184,1
029187,4
029265,1
029267,6
029272,4
029351,8
029355,2
029469,2
029478,3
029480,7
029498,7
029501,5
029626,2
029672,8
029690,1
029718,7
029720,2
029739,1
029745,3
029747,6
029839,2
029940,5
029954,2
029959,8
029961,6
029971,7
030034,8
030044,8
030045,7
030050,2
030051,3
030058,8
030071,1
030093,2
030248,1
030374,5
030486,2
030487,5
030488,7
030667,5
030698,7
030928,5
031154,6
031165,8
031233,6
031236,7
031240,7
031260,5
031356,4
031456,2
031459,6
031569,1
031823,4
031887,4
031888,5
031912,1
032021,3
032067,7
032075,1
032149,7
032221,1
032231,1
032330,2
032333,8
032339,1
032448,3
032508,6
032519,3
032697,2
032760,5
032771,3
032774,8
032848,7
032875,2
032915,6
032958,1
033049,7
033068,8
033071,2
033072,8
033119,4
033128,8
033185,3
033422,5
033426,4
033463,2
033466,7
033477,8
033552,2
033996,4
034147,3
034167,2
034263,1
034313,7
034319,8
034348,5
034438,2
034461,5
034463,2
034465,2
034506,4
034507,4
034508,7
034521,7
034547,6
034550,8
034642,5
034994,1
034996,1
035006,6
035160,8
035162,3
035182,3
035186,4
035194,4
035220,6
035367,4
035397,8
035443,2
035528,1
035544,4
035545,1
035550,4
035568,2
035569,6
035571,5
035784,7
035818,3
035987,1
036053,3
036097,4
036272,7
036273,7
036275,7
036301,6
036305,4
036322,5
036325,1
036328,5
036332,1
036375,5
036472,8
036474,3
036477,2
036518,4
036533,3
036538,1
036561,2
036799,1
036800,3
036802,6
036959,2
036963,1
036965,4
036987,4
036990,6
036992,3
036994,2
036999,6
037014,3
037160,6
037324,6
037325,6
037368,5
037369,7
037530,1
037532,3
037538,2
037591,4
037731,6
037783,8
037921,4
037929,8
037958,8
037978,1
037979,1
038312,5
038321,2
038326,8
038352,8
038354,4
038361,5
038362,8
038364,7
038455,1
038557,5
038560,6
038678,5
038775,3
038776,7
038777,7
038780,4
038781,6
038783,1
038817,7
038819,3
038820,1
038821,1
038822,1
038823,1
038824,8
038825,1
038829,4
038833,5
038864,2
038866,8
038880,2
038882,1
038884,3
038893,1
038895,7
038900,2
038906,4
038907,3
038908,8
038961,2
038967,4
039018,8
039186,3
039291,8
039530,2
039536,5
039658,2
039660,2
039661,4
039662,1
039666,6
039667,5
039788,6
039872,7
039878,4
039900,2
040132,2
040176,5
040177,1
040230,6
040231,2
040235,7
040236,5
040242,6
040244,2
040353,6
040370,8
040416,7
040510,1
040511,5
040516,7
040522,8
040526,7
040542,1
040633,1
040635,7
040646,7
040687,8
040725,3
040781,3
040786,5
040787,5
040792,8
040794,7
040795,4
040797,4
040811,7
040823,4
040905,3
040936,5
040938,3
040984,7
041013,4
041020,5
041054,6
041079,7
041458,1
041714,7
041803,8
041819,2
041820,4
041825,1
041934,3
041954,8
042014,2
042023,7
042031,2
042045,8
042046,7
042048,6
042138,8
042236,6
042238,5
042245,7
042269,4
042281,5
042286,1
042288,3
042377,3
042434,3
042441,8
042445,6
042464,6
042529,1
042532,3
042659,6
042720,1
042721,5
042725,3
042746,4
042748,2
042751,3
042754,3
042774,5
042776,6
042866,2
042901,5
042911,6
042914,5
042950,1
042966,3
043016,5
043019,4
043026,1
043027,8
043057,1
043063,8
043157,3
043172,4
043173,2
043400,2
043405,5
043411,4
043517,3
043534,4
043535,2
043586,2
043588,5
043589,6
043590,3
043593,8
043595,7
043621,6
043623,4
043695,3
043696,7
043698,2
043765,4
043766,5
043767,2
043768,5
043842,1
043848,8
043857,7
043865,1
043867,2
043884,6
043899,4
043916,5
043959,4
044056,2
044096,4
044110,8
044192,1
044250,3
044259,5
044275,2
044276,2
044284,2
044342,8
044347,4
044359,1
044374,4
044746,5
044750,3
044779,6
044781,4
044805,7
044809,6
044822,1
044852,4
044856,7
044950,5
044951,3
044952,4
045018,7
045057,8
045125,4
045126,6
045128,8
045152,6
045335,6
045366,6
045429,5
045505,8
045523,7
045550,1
045620,5
045953,5
046020,6
046029,4
046048,4
046067,3
046238,6
046324,1
046331,5
046486,2
046509,3
046642,2
046710,4
046732,8
046840,5
046841,4
046851,5
046854,3
046856,4
046928,1
046930,7
046936,6
047160,4
047200,1
047464,8
047597,6
047665,1
047666,7
047675,7
047707,8
047782,5
047859,5
047868,6
047870,6
047874,3
047894,3
047896,4
047897,8
047946,8
047948,6
047951,2
048046,3
048230,8
048296,4
048297,4
048298,2
048306,7
048307,2
048311,1
048317,4
048326,5
048334,6
048399,7
048401,2
048444,2
048445,7
048446,3
048450,1
048491,4
048535,7
048555,6
048680,3
048778,3
048826,7
048856,7
048860,6
048863,7
049031,3
049039,6
049068,6
049399,7
049404,5
049407,6
049475,1
049477,5
049602,3
049605,8
049819,1
049843,8
049847,5
049848,6
050167,1
050264,4
050272,1
050320,1
050322,3
050387,1
050388,4
050598,2
050613,7
050621,5
050818,4
050829,1
050837,2
050856,5
050866,7
051004,4
051005,5
051006,3
051111,7
051115,7
051117,2
051146,2
051151,1
051157,3
051167,8
051194,5
051202,6
051260,8
051262,3
051263,4
051267,8
051268,4
051269,8
051272,7
051273,6
051276,7
051278,8
051292,7
051301,3
051331,4
051332,2
051333,3
051344,7
051383,5
051479,5
051600,7
051602,5
051655,3
051657,5
051661,3
051683,4
051774,3
051851,6
051918,5
051937,6
051938,6
051946,8
051952,4
051953,5
051991,4
051997,1
051998,6
052001,2
052035,4
052036,6
052042,6
052043,8
052045,7
052118,1
052120,8
052122,7
052123,5
052125,6
052129,7
052224,4
052378,5
052389,5
052500,7
052508,2
052599,3
052729,2
052734,6
052735,1
052881,5
052945,3
052950,7
052951,5
052953,4
052954,8
052955,3
053156,4
053157,5
053159,7
053230,7
053302,3
053375,8
053378,7
053380,3
053443,8
053452,5
053588,7
053591,7
053687,8
053690,3
053723,7
053725,1
053726,3
053728,3
053733,2
053742,5
053807,7
053901,6
053988,6
054019,1
054032,1
054033,8
054034,2
054040,1
054062,1
054063,3
054064,1
054127,7
054129,3
054135,5
054236,2
054296,4
054297,8
054362,8
054363,8
054376,5
054433,2
054436,7
054437,4
054442,7
054464,5
054467,2
054468,5
054469,5
054470,6
054476,3
054478,6
054554,7
054556,1
054557,2
054558,2
054568,4
054576,7
054578,6
054580,4
054659,2
054665,7
054667,6
054700,6
054730,7
054732,4
054735,3
054753,3
054882,4
054930,7
054937,1
054938,1
055100,8
055109,4
055114,8
055116,4
055122,7
055124,2
055150,7
055151,5
055160,7
055161,3
055232,5
055233,3
055234,1
055236,3
055237,7
055238,1
055241,8
055285,4
055287,4
055288,4
055293,1
055294,5
055295,3
055399,1
055437,4
055480,8
055532,8
055548,7
055554,3
055575,3
055577,5
055579,5
055757,8
055761,4
055765,6
055808,3
055826,7
055827,4
055831,1
055916,8
055917,2
055921,2
055949,5
055957,5
056006,4
056010,7
056014,7
056120,7
056247,1
056249,8
056460,5
056465,3
056467,8
056469,8
056470,8
056492,4
056493,2
056496,3
056520,5
056522,2
056524,1
056528,6
056548,5
056555,6
056652,6
056664,4
056686,8
056689,4
056690,3
056691,6
056692,5
056694,1
056797,7
056842,2
056875,5
056881,8
056882,7
056931,6
057066,6
057162,5
057166,8
057175,2
057180,1
057327,8
057352,1
057359,2
057409,1
057411,2
057413,5
057435,3
057437,1
057439,7
057441,1
057554,4
057584,2
057629,7
057630,3
057637,6
057638,1
057642,8
057643,4
057645,7
057646,7
057648,3
057656,3
057691,7
057697,6
057892,1
057943,6
057961,6
058052,3
058060,1
058070,1
058077,6
058115,6
058116,2
058117,8
058135,4
058138,5
058139,8
058167,3
058169,5
058170,5
058173,4
058174,8
058208,2
058213,3
058222,6
058404,8
058540,3
058570,8
058605,2
058721,6
058723,4
058724,8
058751,3
058756,5
058763,1
058764,8
058878,5
059022,3
059024,8
059047,6
059054,6
059080,1
059176,8
059240,5
059255,2
059271,5
059373,7
059443,6
059446,6
059451,6
059453,7
059454,1
059577,4
059578,8
059579,2
059581,4
059582,6
059587,5
059656,1
059657,4
059658,6
059664,5
059667,7
059671,1
059673,4
059675,7
059676,1
059677,1
059678,2
059679,1
059680,3
059681,5
059682,4
059683,4
059684,5
059685,3
059687,7
059688,7
059695,4
059702,4
059710,7
059711,6
059714,5
059718,7
059719,4
059720,6
059725,6
059726,7
059727,6
059732,1
059941,5
059973,2
059975,2
060045,4
060048,2
060074,2
060146,2
060323,5
060363,8
060421,4
060474,4
060486,7
060491,3
060533,3
060536,1
060537,5
060547,2
060548,3
060549,8
060688,8
060720,5
060729,2
060754,7
060755,1
060756,8
060757,6
060775,8
060776,3
060777,1
060828,1
060863,1
060865,8
060872,1
060874,8
060963,4
060981,2
060993,2
061006,6
061012,4
061167,8
061169,1
061172,8
061175,3
061452,5
061532,6
061587,5
061591,8
061592,1
061598,3
061670,2
061679,2
061734,6
061738,6
061740,4
061742,3
061750,7
061753,4
061812,8
061820,8
061852,5
061954,4
062042,7
062049,5
062160,4
062162,5
062164,4
062165,6
062187,4
062188,7
062189,7
062190,1
062191,8
062192,6
062193,6
062195,1
062196,4
062204,3
062449,1
062450,7
062452,4
062528,5
062529,1
062531,1
062534,4
062584,7
062592,8
062594,6
062595,1
062596,3
062636,3
062638,7
062648,8
062658,1
062742,3
062749,5
062753,1
062874,7
063040,4
063064,6
063097,1
063157,5
063188,5
063224,1
063250,7
063255,8
063303,5
063384,1
063386,7
063390,7
063392,7
063405,4
063468,8
063483,3
063595,6
063626,2
063731,7
063755,1
063771,1
063772,4
063801,5
063804,4
063875,4
063897,6
063903,1
063911,2
063967,5
064007,8
064008,3
064009,2
064026,5
064030,5
064031,1
064091,3
064250,4
064251,7
064252,3
064253,7
064339,5
064357,2
064364,1
064407,7
064408,8
064410,2
064448,6
064454,2
064499,2
064503,1
064515,1
064516,1
064519,5
064521,1
064523,7
064551,8
064555,3
064591,1
064592,3
064593,2
064594,3
064602,7
064603,8
064604,1
064628,3
064629,4
064663,4
064669,6
064768,4
064771,7
064788,5
064832,5
064834,3
064841,1
064861,1
064876,2
064877,6
064893,6
064896,2
064919,2
064992,6
065073,4
065077,1
065172,3
065234,1
065425,3
065438,7
065628,1
065656,5
065664,3
065671,8
065685,3
065755,5
065879,2
065891,7
065892,3
065893,3
065979,7
066066,5
066183,8
066330,1
066381,4
066390,4
066394,2
066437,1
066457,8
066462,4
066474,5
066477,7
066480,3
066538,5
066636,4
066643,6
066646,3
066648,6
066660,1
066761,6
066782,7
066807,5
066810,2
066813,6
066814,6
066815,2
066816,3
066818,5
066868,8
066894,6
066938,4
066977,4
066999,3
067004,4
067010,1
067013,1
067014,4
067015,1
067016,7
067225,6
067228,7
067233,1
067331,7
067358,3
067361,1
067363,1
067368,4
067455,2
067459,7
067466,2
067472,6
067474,5
067513,4
067530,2
067558,3
067597,4
067599,1
067600,6
067626,4
067654,4
067655,6
067736,3
067752,1
067760,2
067763,5
067781,7
067790,4
067791,6
067793,6
068355,3
068356,5
068530,3
068532,6
068533,8
068535,3
068539,8
068542,7
068570,6
068571,1
068595,4
068599,2
068600,8
068713,8
068838,1
068839,7
068840,1
068841,4
068842,3
068852,8
068853,5
068855,8
068856,2
068858,4
068860,2
068891,1
068894,1
068910,6
068914,2
068918,6
069001,4
069178,8
069181,2
069197,2
069201,3
069361,3
069561,3
069562,3
069638,2
069737,6
069745,7
069746,3
069747,4
069761,3
069763,4
069764,3
069765,3
069767,2
069785,1
069823,4
069831,6
069834,6
069840,5
069928,7
069949,3
070002,5
070168,6
070173,5
070198,1
070201,5
070208,7
070240,8
070275,1
070283,3
070403,1
070418,1
070419,1
070424,3
070425,3
070426,1
070437,8
070438,7
070446,1
070461,1
070471,5
070517,4
070654,6
070655,6
070657,5
070658,5
070687,1
070821,1
070873,1
070874,2
070875,1
070876,7
070879,1
070888,2
070913,4
070914,7
070938,8
070940,8
070941,7
071096,3
071101,8
071105,4
071109,4
071156,5
071197,8
071199,1
071217,7
071221,1
071240,3
071247,5
071249,3
071256,2
071266,2
071372,3
071393,7
071402,2
071492,4
071504,2
071506,1
071516,5
071619,6
071688,5
071691,6
071692,6
071693,6
071695,5
071702,6
071709,6
071714,7
071722,2
071804,7
071858,6
071947,3
072047,5
072050,6
072058,2
072072,8
072132,3
072215,3
072290,8
072468,8
072476,6
072514,3
072562,7
072592,6
072607,3
072610,4
072612,6
072686,6
072690,8
072782,5
072785,6
072787,7
073124,5
073169,5
073170,5
073171,5
073174,3
073177,8
073181,6
073307,8
073336,6
073468,3
073469,1
073551,6
073561,7
073566,2
073571,7
073572,3
073573,5
073580,7
073581,1
073585,3
073760,2
073767,8
073768,2
073770,8
073771,2
073772,1
073773,8
073774,2
073776,8
073777,4
073778,7
073792,3
073921,5
073990,7
074002,2
074129,5
074154,1
074198,5
074355,1
074359,2
074365,7
074370,2
074371,2
074374,7
074388,8
074421,8
074430,2
074559,6
074667,3
074776,8
074882,3
074916,3
074942,6
074951,1
074956,8
074957,1
075040,8
075076,5
075084,1
075191,7
075194,8
075206,5
075207,1
075231,2
075264,4
075275,7
075293,6
075306,8
075310,3
075314,3
075317,1
075372,8
075381,4
075384,7
075385,7
075386,4
075387,5
075388,1
075389,1
075394,2
075396,4
075403,1
075416,8
075658,1
075672,4
075675,3
075704,3
075706,3
075741,1
075746,7
075748,8
075758,5
075764,4
075784,4
075866,6
075883,4
075893,7
075894,5
075897,1
075910,7
075919,6
075928,4
075932,8
075936,4
076036,4
076071,4
076075,2
076077,7
076079,2
076128,1
076129,5
076130,6
076385,5
076425,7
076438,6
076441,2
076510,6
077520,3
077525,2
077556,4
077565,4
077571,7
077572,6
077859,4
077941,6
078037,5
078550,6
078835,6
078837,6
078842,5
078846,4
078849,4
078850,5
078852,7
078992,7
078996,1
079000,3
079574,5
079575,4
079589,4
079604,8
079610,7
079642,4
079851,3
079852,1
079902,3
079906,6
079910,6
079918,3
079976,5
079977,4
079985,5
079988,1
079991,1
079994,7
079995,7
080287,6
080293,3
080341,7
080351,3
080428,4
080432,4
080534,7
080558,2
080562,3
080567,8
080680,6
080687,7
080694,2
080695,7
080697,2
080751,5
080754,4
080755,1
080756,4
080758,4
080765,1
080766,7
080774,8
080775,5
080776,3
080793,7
080842,7
080843,2
080881,8
081016,2
081019,2
081033,3
081082,5
081083,7
081089,6
081868,5
081939,1
081943,8
082049,7
082061,4
082169,1
082216,5
082218,8
082249,8
082336,2
082411,2
082515,2
082522,3
082523,7
082525,3
082529,2
082629,4
082695,4
082702,1
082756,7
082860,7
082897,6
083200,4
083437,7
083438,3
083439,2
083509,7
083511,4
083512,7
083555,2
083625,1
083629,8
083706,4
083714,2
083783,6
083826,3
083871,6
083898,4
083911,6
083912,6
083955,5
083956,3
083957,3
083968,1
084009,4
084012,5
084057,2
084140,7
084152,8
084155,4
084157,4
084159,8
084172,6
084414,3
084486,8
084568,1
084785,8
084791,2
084793,6
084826,1
085072,2
085307,5
085309,5
085311,2
085343,8
085402,8
085419,5
085424,8
085426,4
085427,1
085428,3
085436,2
085437,1
085438,8
085445,5
085484,5
085488,6
085490,8
085494,1
085499,4
085594,1
085595,7
085598,8
085599,3
085691,4
085692,7
085705,5
085792,8
085816,6
085828,4
085835,5
085922,7
085950,5
085953,8
085957,5
085963,8
085966,5
085967,1
085968,8
085972,5
086082,1
086116,7
086117,8
086156,3
086159,6
086162,1
086219,2
086255,1
086416,1
086419,2
086442,2
086577,4
086623,2
086724,1
087068,3
087186,6
087192,5
087193,5
087324,5
087361,5
087377,4
087483,6
087516,1
087622,5
087698,4
087701,5
087967,4
088429,6
088485,6
088826,7
088848,1
088856,3
088860,1
088861,6
088867,4
088869,1
088870,6
088871,1
088872,1
088876,4
088879,1
088935,3
088937,5
089178,6
089215,4
089336,7
089441,3
089484,6
089485,7
089617,6
089843,5
089846,6
089881,6
089882,4
089983,1
090153,1
090570,7
090577,6
090582,3
090586,1
090587,8
090590,7
090591,7
090649,5
090714,4
090769,4
090798,1
090824,3
090828,4
090847,2
090852,7
090989,3
091069,3
091075,8
091082,1
091099,3
091102,2
091160,6
091162,2
091164,6
091170,8
091171,5
091177,7
091178,3
091181,5
091182,2
091183,4
091184,3
091186,3
091215,8
091218,7
091237,5
091305,4
091309,4
091311,6
091317,6
091326,6
091348,1
091349,8
091418,3
091420,7
091444,1
091459,8
091468,1
091562,5
091566,5
091567,6
091587,5
091752,1
091790,3
091791,1
091793,5
091794,3
091797,5
091887,8
091934,5
091935,7
091938,2
091958,4
091984,2
091998,3
092131,7
092206,1
092292,8
092463,3
092466,6
092535,1
092536,8
092537,5
092538,5
092558,1
092565,1
092867,5
092883,6
092884,1
092888,1
092889,3
093015,6
093059,5
093064,2
093074,8
093364,3
093582,6
093599,8
093716,5
093723,3
093858,2
093861,1
093867,8
093939,1
093942,8
093981,6
094410,1
094419,7
094422,2
094423,2
094426,2
094451,3
094461,7
094463,8
094464,4
094628,7
094630,1
094632,1
094634,5
094638,5
094726,3
095177,5
095193,3
095214,4
095228,4
095409,6
095475,5
095523,2
095526,2
095753,2
095868,6
095912,2
096166,5
096167,3
096168,5
096169,4
096287,7
096298,7
096408,1
096652,1
096665,6
096692,7
096696,6
096697,3
096725,2
096726,1
096727,5
096729,1
096738,5
096754,3
096767,7
096769,3
096901,7
096930,7
096933,2
096944,5
096945,4
096946,6
097213,4
097215,5
097216,7
097324,2
097372,8
097395,1
097397,7
097587,3
097588,2
097589,1
097590,7
097688,6
097794,5
097836,6
097839,3
097958,6
097978,1
097979,7
097988,7
098031,2
098077,5
098200,2
098229,2
098245,7
098299,5
098339,8
098346,6
098530,6
098549,2
098559,1
098565,1
098568,6
098569,2
098571,2
098576,6
098578,1
098583,1
098614,3
098616,8
098623,1
098624,2
098626,3
098656,7
098666,1
098668,8
098669,3
098670,7
098681,1
098805,3
098908,5
098916,2
098921,8
098926,5
098940,7
098950,1
098952,4
098984,3
099006,6
099011,2
099028,4
099073,3
099074,4
099079,4
099080,1
099085,8
099151,2
099174,2
099253,1
099303,2
099311,6
099312,1
099356,7
099361,6
099362,6
099368,7
099369,2
099371,4
099372,5
099374,5
099393,8
099483,8
099485,7
099488,8
099490,6
099498,2
099500,7
099647,5
099654,5
099657,8
100526,3
100534,4
100535,7
100552,8
100917,2
100922,5
100924,3
100930,7
101081,8
101086,6
101111,7
101112,8
101119,8
102114,6
102133,2
102164,3
102208,4
102211,5
103595,4
103799,5
103804,8
103808,5
103828,2
104008,7
104064,7
104066,4
104068,7
104137,8
104264,8
104271,8
104273,7
104346,3
104352,3
104353,2
104356,4
104357,7
104412,7
104413,3
104427,7
104434,6
104614,5
104625,4
104627,1
104689,4
104691,2
104719,2
104722,4
104724,6
104766,7
104779,5
105094,3
105112,1
105136,3
105141,5
105143,3
105192,5
105245,6
105408,2
105411,6
105431,2
105449,7
105550,4
105666,5
105669,4
105674,6
105685,7
105700,3
105712,5
105713,3
105716,4
105717,2
105766,4
105818,1
105820,7
105824,6
105825,6
105887,3
105888,1
105890,1
105905,1
105914,1
105918,1
106274,6
106339,8
106341,8
106455,2
106458,1
106463,4
106522,5
106566,6
106571,6
106605,7
106635,3
106694,2
106773,6
106881,4
106934,5
106937,8
106948,7
106954,4
107021,1
107025,2
107028,4
107046,4
107049,5
107050,3
107076,5
107090,5
107178,3
107180,5
107181,6
107182,8
107185,5
107186,7
107188,5
107189,2
107248,6
107249,4
107251,1
107385,7
107483,2
107501,6
107502,2
107509,1
107510,6
107511,6
107567,2
107569,8
107570,6
107572,4
107574,2
107575,8
107584,3
107588,3
107589,7
107592,3
107593,2
107595,4
107596,2
107616,4
107622,5
107652,1
107658,6
107800,5
107809,5
107831,4
107850,8
107852,3
107854,1
107856,6
107949,7
107950,8
107954,3
107955,2
107957,1
108015,7
108016,6
108030,4
108036,3
108050,5
108218,3
108292,3
108295,2
108298,3
108300,1
108301,3
108306,1
108307,6
108308,1
108314,7
108316,6
108319,6
108415,4
108425,7
108426,3
108428,1
108453,4
108459,4
108460,7
108488,7
108494,2
108497,1
108499,3
108503,7
108527,7
108805,7
108808,1
108810,2
108812,4
108941,1
108962,7
108966,1
108988,6
109051,6
109083,5
109112,5
109448,1
109477,4
109482,7
109485,3
109507,8
