track_id,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,tempo,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,spectral_centroid,spectral_contrast_1,spectral_contrast_2,spectral_contrast_3,spectral_contrast_4,spectral_contrast_5,spectral_contrast_6,spectral_contrast_7,zcr
000537,-257.0367126464844,141.8928680419922,30.75981330871582,48.24689865112305,-19.03387451171875,3.9751222133636475,13.472014427185059,-13.878111839294434,-1.1722627878189087,6.412017822265625,-2.806009292602539,5.3238677978515625,-6.507697582244873,4.486837863922119,-1.6832481622695923,0.19390971958637238,0.5673357844352722,-1.4343740940093994,0.24343912303447723,0.8283697366714478,117.45383522727273,0.5044259428977966,0.476963609457016,0.5656237006187439,0.5062738060951233,0.3459644317626953,0.32161378860473633,0.4070005416870117,0.42765676975250244,0.4536019563674927,0.5159717202186584,0.5243549942970276,0.5131710767745972,1249.2978516669677,16.784487204878868,12.449959862911111,16.756124499861038,16.914606999435524,16.08953972749237,22.334470129665288,46.593157991529296,0.051629794446055685
000550,-176.12049865722656,117.84125518798828,11.98715591430664,28.005373001098633,10.714020729064941,0.7695581316947937,-8.808472633361816,10.030835151672363,-0.8325120806694031,-0.06715665757656097,-4.5307135581970215,2.6325597763061523,-5.079246997833252,-0.7567481994628906,-6.696611404418945,-3.2460310459136963,-5.898624897003174,-2.1595449447631836,-5.811069011688232,-2.4640276432037354,95.703125,0.24564260244369507,0.4291050434112549,0.6525864005088806,0.3929293751716614,0.37487560510635376,0.447173535823822,0.5074051022529602,0.6175999045372009,0.4341745972633362,0.4696820378303528,0.39419054985046387,0.27466458082199097,1751.6516872768186,18.59539144981221,15.176946697185736,16.98061688937732,16.856361538700682,16.865691298042826,16.338374908182953,46.31685823065183,0.0660102542844694
000585,-172.29519653320312,130.95033264160156,14.29347038269043,37.78898239135742,14.604403495788574,20.180736541748047,8.656485557556152,9.515718460083008,5.777754783630371,6.5118560791015625,3.5792503356933594,6.272783279418945,-0.03152932599186897,5.055922508239746,0.6436706185340881,2.10617995262146,-0.6461520791053772,1.2782926559448242,-1.2983568906784058,0.5180581212043762,95.703125,0.4016554057598114,0.46447575092315674,0.5739971995353699,0.6224788427352905,0.5218897461891174,0.4092823565006256,0.36235305666923523,0.38884785771369934,0.41844701766967773,0.4082224667072296,0.380961537361145,0.35732367634773254,1270.8820380157533,23.239953972846894,14.231492407091386,16.166885130178546,14.642267486823002,16.437266752425227,16.12083704782179,45.207334238529114,0.03990802337103635
000621,-117.21344757080078,110.19398498535156,-23.290929794311523,21.87103271484375,-9.071064949035645,5.298261642456055,-16.939472198486328,-2.8181614875793457,-18.929996490478516,-5.688854694366455,-13.414287567138672,-11.593607902526855,-12.043353080749512,-8.873917579650879,-6.36124849319458,-4.144196033477783,-12.341102600097656,-10.025424003601074,-9.351876258850098,-6.804206371307373,103.359375,0.26198020577430725,0.13933154940605164,0.2630000412464142,0.23452596366405487,0.4126339256763458,0.2196531593799591,0.4063306152820587,0.38598066568374634,0.22153186798095703,0.2710854113101959,0.24589475989341736,0.46654579043388367,1758.9903428963155,26.696200657989948,19.124040597615576,23.256990248051743,25.85593758147814,23.5106623502707,22.784445775473017,52.36946175946463,0.09196556085398916
000625,-123.40559387207031,112.56578826904297,-24.57356834411621,18.346311569213867,0.1739848405122757,0.48473432660102844,-9.413678169250488,-10.406770706176758,-12.293293952941895,-2.0627665519714355,-8.621560096740723,-5.844693183898926,-8.872203826904297,-9.869579315185547,-10.954641342163086,-10.993132591247559,-8.003472328186035,-6.81398344039917,-6.673276901245117,-4.722395896911621,92.28515625,0.5786267518997192,0.27971091866493225,0.21672004461288452,0.12760938704013824,0.2940181493759155,0.3569938838481903,0.27933597564697266,0.38585275411605835,0.17285160720348358,0.19682224094867706,0.16206280887126923,0.21527798473834991,1716.03812330407,24.002467345072386,19.438365705396357,23.921532676495474,25.074052153860574,24.273000021314612,24.394952162984627,50.58605138562329,0.08713120226701469
000629,-183.36619567871094,79.10379028320312,20.829334259033203,50.94835662841797,5.815206527709961,22.57082176208496,8.048927307128906,12.253839492797852,-1.2156528234481812,4.196762561798096,2.373807907104492,7.390643119812012,2.3217530250549316,2.3680851459503174,-1.7016336917877197,1.165035605430603,-0.9780452847480774,0.7809887528419495,-5.762147426605225,-3.097188711166382,151.99908088235293,0.3616676330566406,0.4420846402645111,0.5298044085502625,0.45253488421440125,0.4478554129600525,0.37751734256744385,0.4497103989124298,0.40824994444847107,0.3351345658302307,0.36363425850868225,0.28240808844566345,0.3675996959209442,2016.285841738166,24.139605420974515,18.58172394763027,21.37637218807348,19.664259631909225,18.99420289072635,17.196594669516134,47.791418551382506,0.057817265564484896
000631,-95.50227355957031,53.76581954956055,-0.35331234335899353,-0.09550417959690094,-0.2516182065010071,7.675701141357422,-18.722192764282227,0.20675227046012878,-9.659257888793945,4.012289047241211,-4.706882476806641,-1.0576213598251343,-6.17787504196167,-0.13319246470928192,-4.712221145629883,1.942034125328064,-0.6344094276428223,2.0468318462371826,-3.1573567390441895,-0.6088219881057739,99.38401442307692,0.27359429001808167,0.17035114765167236,0.26343101263046265,0.2534690797328949,0.3004439175128937,0.21169926226139069,0.37991294264793396,0.35367313027381897,0.42999348044395447,0.4400627315044403,0.24879416823387146,0.4704172909259796,3206.6535387071863,19.68257787077733,18.251701420245723,23.658020937072035,24.323162317339584,24.0345751035498,22.013817516624684,52.83633285246603,0.20914625290472502
000666,-96.80158233642578,144.81468200683594,-41.926048278808594,58.831787109375,-37.39957809448242,20.732666015625,-17.515758514404297,8.565788269042969,-11.587750434875488,-6.892405986785889,-11.293516159057617,-9.748997688293457,-7.118745803833008,-8.646228790283203,-9.209760665893555,-9.848827362060547,-11.603537559509277,-7.845401763916016,-6.130397319793701,-2.579932451248169,129.19921875,0.4092891216278076,0.24878664314746857,0.37712663412094116,0.6018355488777161,0.4567912518978119,0.5743350982666016,0.30782851576805115,0.24315796792507172,0.2622610032558441,0.24058833718299866,0.38372763991355896,0.3369041979312897,1666.4118412698886,19.10472927974588,14.52399709147884,15.40397421141465,18.11722748578867,16.818427482622607,16.841790852541667,58.678712472653096,0.07924921754157
000684,-129.72262573242188,105.56192016601562,23.300682067871094,35.906211853027344,4.116146087646484,14.903677940368652,-1.660974144935608,8.490291595458984,-8.093798637390137,0.2472386211156845,-2.3552803993225098,-1.4566484689712524,-2.0270845890045166,1.1862637996673584,-4.95029354095459,0.37931573390960693,-3.2534992694854736,-0.7327062487602234,-3.8134303092956543,-2.8658108711242676,172.265625,0.27240416407585144,0.19731959700584412,0.229643315076828,0.27462342381477356,0.2365790456533432,0.30057328939437866,0.2513236105442047,0.24862118065357208,0.34129396080970764,0.3862437903881073,0.5553874373435974,0.4092229902744293,1842.1577080478726,20.830613324793934,18.19450214521824,20.73354875649688,19.242515178173466,17.59861647394835,17.180792077880266,47.69016852807912,0.06440357825813323
000694,-65.66793823242188,62.11887741088867,5.097812175750732,15.951894760131836,10.618125915527344,10.171562194824219,-6.48669958114624,8.93889045715332,-5.43690824508667,4.300426006317139,0.12417195737361908,5.659374237060547,-1.4015827178955078,5.628481864929199,0.5181053876876831,5.790797233581543,-0.01920042559504509,3.5749566555023193,-1.5590217113494873,4.840812683105469,117.45383522727273,0.43205690383911133,0.4315451681613922,0.38945430517196655,0.3751210570335388,0.39373090863227844,0.43993139266967773,0.489422470331192,0.4952373206615448,0.4492478668689728,0.4247037470340729,0.39703240990638733,0.3846823573112488,3122.0505910079905,18.716748792560907,14.25479923748012,17.10633276526984,15.351841839715643,16.495166444378036,15.376751275613017,47.16869110948832,0.14793106421862898
000705,-17.746360778808594,51.124176025390625,3.9336636066436768,17.75772476196289,5.35784387588501,20.393266677856445,4.56114387512207,16.612159729003906,0.7216781377792358,2.728078603744507,0.9341002106666565,9.474061965942383,-2.4560935497283936,3.4023845195770264,-2.201589345932007,1.0558451414108276,-5.83811092376709,0.7724626660346985,1.3698590993881226,-1.039400577545166,92.28515625,0.3738594651222229,0.5254868865013123,0.576478898525238,0.43872642517089844,0.42140766978263855,0.38699284195899963,0.4399589002132416,0.3670886754989624,0.3551889955997467,0.3980524241924286,0.32624611258506775,0.40220093727111816,3124.4004883143484,25.577256378147293,14.525290868006074,18.344913972675936,19.03515611212514,20.233023002590993,17.580369565956392,48.361968020290064,0.10877098361250968
000706,-8.721817970275879,53.347660064697266,19.968505859375,27.81760025024414,0.19439712166786194,16.225156784057617,-13.594195365905762,9.74946117401123,2.0727553367614746,8.487858772277832,5.041366100311279,1.321129322052002,-3.4651546478271484,8.630081176757812,-6.763150691986084,3.299186944961548,-1.6211615800857544,-4.633613109588623,-0.7783337235450745,-0.5683544874191284,112.34714673913044,0.4655075967311859,0.36571305990219116,0.30503785610198975,0.4502686560153961,0.3901112377643585,0.4009372889995575,0.33490461111068726,0.39947572350502014,0.42854854464530945,0.34312382340431213,0.2908051908016205,0.3018156886100769,3246.3308855128566,24.118927163701443,15.041799401989024,19.342416340716863,18.26894531752861,18.840070228431863,18.25676162201207,49.275202017936806,0.14755119211620263
000707,-69.20372009277344,58.70227813720703,-18.933481216430664,72.52437591552734,16.12875747680664,9.134873390197754,7.484806060791016,10.984635353088379,3.1742100715637207,-0.536341667175293,-6.340020656585693,7.686048984527588,-7.073251247406006,2.6329615116119385,1.7637535333633423,3.688015937805176,-3.1383748054504395,-3.5839812755584717,5.816227912902832,0.08022025227546692,135.99917763157896,0.19169336557388306,0.3445942997932434,0.41035518050193787,0.4211195409297943,0.5157544016838074,0.5198121070861816,0.47821906208992004,0.4363013803958893,0.46627071499824524,0.4411996006965637,0.23552007973194122,0.214711531996727,2330.4908346341626,29.480789609501667,15.521777121709036,18.967377456515504,17.650700165635634,19.83524787321816,23.441618098023895,49.06548396253296,0.06119552127711077
000717,-115.64291381835938,133.59375,0.08684049546718597,68.9577865600586,-0.3662005066871643,4.762326240539551,2.8930435180664062,-1.9795962572097778,3.7845866680145264,0.3758930563926697,4.550800800323486,-0.026593079790472984,-19.239112854003906,-15.715950965881348,-8.730528831481934,-8.30402660369873,-17.984159469604492,-7.471128463745117,3.1562111377716064,11.040164947509766,151.99908088235293,0.465609610080719,0.2584758996963501,0.2363409847021103,0.10224413126707077,0.2675302028656006,0.92814701795578,0.2877102792263031,0.10822591930627823,0.11367575824260712,0.16146479547023773,0.11838371306657791,0.1885426640510559,1006.1724734232104,29.087776990900917,19.943863087257668,25.32160271708352,26.693983987135525,25.905639450484145,26.493023234577183,54.77072580106265,0.046131798871998454
000819,-2.3410749435424805,80.30815124511719,34.843116760253906,14.745467185974121,-3.94913649559021,17.298908233642578,-10.991419792175293,2.0233922004699707,7.435823440551758,-7.3933000564575195,6.466881275177002,-2.806612253189087,-1.7934043407440186,6.10725212097168,-8.003926277160645,6.7974534034729,-6.010251998901367,4.908607006072998,-2.859713077545166,-0.41775086522102356,135.99917763157896,0.3679111897945404,0.3208138942718506,0.3237663209438324,0.4042070508003235,0.5427706837654114,0.5346754789352417,0.4423922002315521,0.3709927201271057,0.33928003907203674,0.33736318349838257,0.3264165222644806,0.4631793797016144,2708.872873000618,15.29537599369161,14.026660005036376,16.781689731684843,16.949456243102563,18.281267878458053,20.190169832764294,46.49554217001825,0.12354573001256768
000821,-276.7772216796875,103.60389709472656,30.94527244567871,34.930442810058594,16.930063247680664,8.757472038269043,11.305182456970215,8.493471145629883,4.91671085357666,11.383452415466309,2.9016127586364746,3.072326421737671,2.501052141189575,4.742226600646973,-0.0104860570281744,3.7042768001556396,1.8945835828781128,1.6952255964279175,-0.9293235540390015,2.6747934818267822,103.359375,0.5039266347885132,0.5105047821998596,0.6341988444328308,0.6924588084220886,0.5048664212226868,0.3416507840156555,0.2805306315422058,0.23021845519542694,0.24072597920894623,0.323332816362381,0.357404887676239,0.446486234664917,1308.1436730306493,27.0896725282499,17.036530148264486,18.65656983006425,17.181150650949377,17.166351087258313,18.424208137049778,44.10871295334337,0.0345044530645785
000822,-187.3206024169922,150.4151153564453,15.859889030456543,19.798784255981445,5.807621002197266,8.649423599243164,15.873387336730957,6.811776638031006,4.129638195037842,8.096394538879395,1.4184222221374512,1.5969024896621704,1.8229942321777344,5.465150833129883,1.8085150718688965,0.05970438942313194,-0.8839561343193054,3.121406316757202,-1.3500338792800903,2.1349551677703857,117.45383522727273,0.434085488319397,0.31758829951286316,0.3103587031364441,0.30864614248275757,0.36374545097351074,0.5427263379096985,0.43003925681114197,0.4386926591396332,0.5168522000312805,0.5913644433021545,0.6870988607406616,0.5100770592689514,1163.5450407145165,23.7190018142114,13.648122095677282,18.190461398158597,19.901100026372596,19.558887600597796,19.427706876467553,45.462863697939596,0.044351141920023235
000853,-137.11782836914062,160.28985595703125,-48.446407318115234,25.928110122680664,-27.489614486694336,3.843003034591675,-21.955665588378906,-11.505209922790527,-11.8795166015625,-19.818845748901367,-4.923147678375244,-18.01735496520996,-17.508014678955078,-6.118595123291016,-11.472613334655762,-10.324495315551758,-5.653074264526367,-10.409745216369629,-6.06547212600708,-3.510747194290161,135.99917763157896,0.10842165350914001,0.14167067408561707,0.40967684984207153,0.22660154104232788,0.3978331983089447,0.22005772590637207,0.14264410734176636,0.21111635863780975,0.2845977544784546,0.3872319459915161,0.16657230257987976,0.17766030132770538,1216.0163913570932,32.68936170148153,15.185001620291038,21.78941757943413,21.88268792885953,22.382649330097475,20.09353850555966,53.39968546143394,0.06603730121326373
000891,-349.50616455078125,145.28555297851562,7.556288242340088,26.752792358398438,-2.1536271572113037,10.87670612335205,-5.963952541351318,-2.0225107669830322,-13.115396499633789,-9.747051239013672,-7.25087308883667,-4.857245445251465,-8.405271530151367,-4.750134468078613,-9.658538818359375,-10.516197204589844,-8.589530944824219,-6.450351715087891,-15.858657836914062,-11.370368957519531,123.046875,0.18656300008296967,0.08350545912981033,0.2604457437992096,0.23909595608711243,0.5792089104652405,0.3903433084487915,0.3322099447250366,0.4544607698917389,0.3706331253051758,0.37550273537635803,0.2772888243198395,0.40052664279937744,1141.640662188935,23.526874843657435,18.055748924304517,20.256338008038828,20.578470325255573,20.908409053093305,19.97412132315302,49.75702876823269,0.03986092116092177
000894,-161.97000122070312,175.60745239257812,5.331815242767334,29.715967178344727,-4.706026554107666,17.128360748291016,6.142644882202148,4.421769618988037,-12.855569839477539,-12.376593589782715,-11.08495044708252,-2.4913036823272705,-4.5429558753967285,-3.2569093704223633,-11.085680961608887,-11.367083549499512,-10.696638107299805,-8.923394203186035,-9.9451904296875,-5.226541519165039,151.99908088235293,0.20214778184890747,0.23162850737571716,0.4072119891643524,0.24304485321044922,0.19003012776374817,0.2780626118183136,0.29919975996017456,0.4110647737979889,0.31522470712661743,0.4966309070587158,0.3427547514438629,0.166237935423851,795.2921420831418,28.4002006846705,20.56187216722234,21.248599588310096,21.09890576231141,20.06443245137068,19.858217225342965,48.58600228421508,0.030201575813323004
000895,-123.17372131347656,191.24618530273438,-34.131568908691406,22.965442657470703,-13.002150535583496,17.43202018737793,-15.453487396240234,-4.108530521392822,-4.114858150482178,-13.716824531555176,-12.432025909423828,-6.187204837799072,-16.101221084594727,-9.85385799407959,1.4661976099014282,-10.73091983795166,-14.649642944335938,-10.860825538635254,-14.404473304748535,-0.0003544334613252431,103.359375,0.30014538764953613,0.23463672399520874,0.501590371131897,0.3569842576980591,0.5153700709342957,0.38230180740356445,0.18338102102279663,0.17029337584972382,0.18317878246307373,0.6787406206130981,0.3728182911872864,0.12194780260324478,943.8527344158438,25.911179441648496,17.78719051526771,19.81392729260979,20.709944643119968,21.99711745982642,20.205173012913722,50.773229252375,0.04682137591840681
000897,31.62151527404785,10.584294319152832,-21.13629913330078,25.33086395263672,-4.750212669372559,16.258420944213867,4.955172061920166,11.063651084899902,4.449522972106934,7.523184776306152,-0.0598183311522007,4.428655624389648,-0.8618975281715393,5.6029157638549805,-1.3419543504714966,2.5085511207580566,-3.8663010597229004,-0.9447159767150879,-1.761840581893921,5.092061996459961,135.99917763157896,0.7369730472564697,0.517413854598999,0.4049246311187744,0.47560763359069824,0.3831089437007904,0.478505402803421,0.4225986897945404,0.5599436163902283,0.6508575081825256,0.37746748328208923,0.39665892720222473,0.4231360852718353,4156.56228449038,18.90455353780818,12.847046997045389,15.312157445801729,16.598278176700934,16.825578907110025,16.987706725459525,47.72823022554456,0.3014442686144462
000898,-363.90625,219.98394775390625,21.713441848754883,8.442720413208008,6.552175521850586,-15.813136100769043,-10.751559257507324,-0.37572723627090454,0.8429126143455505,-6.446681022644043,-7.074542045593262,-8.296478271484375,-19.357624053955078,-21.734745025634766,-11.029154777526855,-5.694971084594727,-12.0447416305542,-12.265216827392578,-4.786849021911621,-5.175075054168701,117.45383522727273,0.30337581038475037,0.21270319819450378,0.496806263923645,0.24805152416229248,0.09604691714048386,0.06883962452411652,0.2264796495437622,0.6961863040924072,0.38464391231536865,0.07023944705724716,0.17163071036338806,0.5487002730369568,524.898470236604,22.009671352057733,16.655335480931758,17.720023750921545,25.605714788738688,23.12573420376705,20.291132676761826,48.39571774421068,0.03424199717227378
000997,86.57951354980469,46.390071868896484,-35.53004455566406,24.560874938964844,0.24731680750846863,16.54275894165039,0.8597577214241028,14.358122825622559,10.128658294677734,9.350757598876953,-0.40352344512939453,7.385366916656494,1.5441213846206665,4.87848424911499,0.09565681964159012,6.263987064361572,0.8231615424156189,3.5827813148498535,-2.023848295211792,2.63492751121521,123.046875,0.7641977667808533,0.7545871734619141,0.6680702567100525,0.5641061067581177,0.524509608745575,0.5207153558731079,0.528323233127594,0.5651514530181885,0.6202880144119263,0.7052671909332275,0.7270932197570801,0.7122082710266113,3246.365201467769,21.611748891338777,10.407349877892358,12.228275294839001,13.471476736777868,14.591412981329135,14.487141920689742,47.463771176653346,0.15860455034319412
001087,-36.07296371459961,93.59540557861328,-24.029489517211914,64.28325653076172,-4.628792762756348,16.214128494262695,12.746003150939941,5.2620720863342285,2.4721760749816895,14.943985939025879,-1.961859107017517,0.6949318647384644,1.2761577367782593,5.654501438140869,0.3264363706111908,3.7840030193328857,-3.491251230239868,-4.4662184715271,1.6242547035217285,-2.1817917823791504,89.10290948275862,0.2803969383239746,0.3043973445892334,0.3479993939399719,0.4510810673236847,0.6384141445159912,0.6743308305740356,0.5786519646644592,0.46446308493614197,0.4295172691345215,0.3817684054374695,0.3985251486301422,0.3821372091770172,2130.993018360446,23.83357709162204,12.49089266869747,14.80361719100401,15.979683411364597,17.365005718701806,21.007851260230403,47.747001739270026,0.09179158811871617
001093,-189.8707275390625,115.03695678710938,-9.067933082580566,10.222487449645996,1.4337141513824463,8.109938621520996,3.869548797607422,9.90365219116211,-2.847031354904175,2.4800846576690674,-5.730378150939941,1.572935700416565,-1.4118750095367432,1.1042596101760864,-2.8849503993988037,2.9677417278289795,-2.3358709812164307,2.1061811447143555,-2.1091368198394775,2.135852098464966,117.45383522727273,0.5633856058120728,0.5932340621948242,0.5419620275497437,0.48797374963760376,0.4673871695995331,0.42684537172317505,0.46739891171455383,0.5718209743499756,0.5027027130126953,0.5449254512786865,0.5335789322853088,0.5848608613014221,2006.0609590911824,16.243345978208893,11.176620281149642,14.07235746286945,15.16890291876687,16.219183486534007,16.38989659311259,46.38068815235887,0.094878749154099
