['track_id', 'tempo_1', 'chroma_1', 'chroma_2', 'chroma_3', 'chroma_4', 'chroma_5', 'chroma_6', 'chroma_7', 'chroma_8', 'chroma_9', 'chroma_10', 'chroma_11', 'chroma_12', 'spectral_centroid_1', 'spectral_contrast_1', 'spectral_contrast_2', 'spectral_contrast_3', 'spectral_contrast_4', 'spectral_contrast_5', 'spectral_contrast_6', 'spectral_contrast_7', 'zcr_1']
['000666', 129.19921875, 0.4092891216278076, 0.24878664314746857, 0.37712663412094116, 0.6018355488777161, 0.4567912518978119, 0.5743350982666016, 0.30782851576805115, 0.24315796792507172, 0.2622610032558441, 0.24058833718299866, 0.38372763991355896, 0.3369041979312897, 1666.4118412698886, 19.10472927974588, 14.52399709147884, 15.40397421141465, 18.11722748578867, 16.818427482622607, 16.841790852541667, 58.678712472653096, 0.07924921754157]
['000684', 172.265625, 0.27240416407585144, 0.19731959700584412, 0.229643315076828, 0.27462342381477356, 0.2365790456533432, 0.30057328939437866, 0.2513236105442047, 0.24862118065357208, 0.34129396080970764, 0.3862437903881073, 0.5553874373435974, 0.4092229902744293, 1842.1577080478726, 20.830613324793934, 18.19450214521824, 20.73354875649688, 19.242515178173466, 17.59861647394835, 17.180792077880266, 47.69016852807912, 0.06440357825813323]
['000694', 117.45383522727273, 0.43205690383911133, 0.4315451681613922, 0.38945430517196655, 0.3751210570335388, 0.39373090863227844, 0.43993139266967773, 0.489422470331192, 0.4952373206615448, 0.4492478668689728, 0.4247037470340729, 0.39703240990638733, 0.3846823573112488, 3122.0505910079905, 18.716748792560907, 14.25479923748012, 17.10633276526984, 15.351841839715643, 16.495166444378036, 15.376751275613017, 47.16869110948832, 0.14793106421862898]
['000705', 92.28515625, 0.3738594651222229, 0.5254868865013123, 0.576478898525238, 0.43872642517089844, 0.42140766978263855, 0.38699284195899963, 0.4399589002132416, 0.3670886754989624, 0.3551889955997467, 0.3980524241924286, 0.32624611258506775, 0.40220093727111816, 3124.4004883143484, 25.577256378147293, 14.525290868006074, 18.344913972675936, 19.03515611212514, 20.233023002590993, 17.580369565956392, 48.361968020290064, 0.10877098361250968]
['000706', 112.34714673913044, 0.4655075967311859, 0.36571305990219116, 0.30503785610198975, 0.4502686560153961, 0.3901112377643585, 0.4009372889995575, 0.33490461111068726, 0.39947572350502014, 0.42854854464530945, 0.34312382340431213, 0.2908051908016205, 0.3018156886100769, 3246.3308855128566, 24.118927163701443, 15.041799401989024, 19.342416340716863, 18.26894531752861, 18.840070228431863, 18.25676162201207, 49.275202017936806, 0.14755119211620263]
['000707', 135.99917763157896, 0.19169336557388306, 0.3445942997932434, 0.41035518050193787, 0.4211195409297943, 0.5157544016838074, 0.5198121070861816, 0.47821906208992004, 0.4363013803958893, 0.46627071499824524, 0.4411996006965637, 0.23552007973194122, 0.214711531996727, 2330.4908346341626, 29.480789609501667, 15.521777121709036, 18.967377456515504, 17.650700165635634, 19.83524787321816, 23.441618098023895, 49.06548396253296, 0.06119552127711077]
['000717', 151.99908088235293, 0.465609610080719, 0.2584758996963501, 0.2363409847021103, 0.10224413126707077, 0.2675302028656006, 0.92814701795578, 0.2877102792263031, 0.10822591930627823, 0.11367575824260712, 0.16146479547023773, 0.11838371306657791, 0.1885426640510559, 1006.1724734232104, 29.087776990900917, 19.943863087257668, 25.32160271708352, 26.693983987135525, 25.905639450484145, 26.493023234577183, 54.77072580106265, 0.046131798871998454]
['000819', 135.99917763157896, 0.3679111897945404, 0.3208138942718506, 0.3237663209438324, 0.4042070508003235, 0.5427706837654114, 0.5346754789352417, 0.4423922002315521, 0.3709927201271057, 0.33928003907203674, 0.33736318349838257, 0.3264165222644806, 0.4631793797016144, 2708.872873000618, 15.29537599369161, 14.026660005036376, 16.781689731684843, 16.949456243102563, 18.281267878458053, 20.190169832764294, 46.49554217001825, 0.12354573001256768]
['000821', 103.359375, 0.5039266347885132, 0.5105047821998596, 0.6341988444328308, 0.6924588084220886, 0.5048664212226868, 0.3416507840156555, 0.2805306315422058, 0.23021845519542694, 0.24072597920894623, 0.323332816362381, 0.357404887676239, 0.446486234664917, 1308.1436730306493, 27.0896725282499, 17.036530148264486, 18.65656983006425, 17.181150650949377, 17.166351087258313, 18.424208137049778, 44.10871295334337, 0.0345044530645785]
['000822', 117.45383522727273, 0.434085488319397, 0.31758829951286316, 0.3103587031364441, 0.30864614248275757, 0.36374545097351074, 0.5427263379096985, 0.43003925681114197, 0.4386926591396332, 0.5168522000312805, 0.5913644433021545, 0.6870988607406616, 0.5100770592689514, 1163.5450407145165, 23.7190018142114, 13.648122095677282, 18.190461398158597, 19.901100026372596, 19.558887600597796, 19.427706876467553, 45.462863697939596, 0.044351141920023235]
['000853', 135.99917763157896, 0.10842165350914001, 0.14167067408561707, 0.40967684984207153, 0.22660154104232788, 0.3978331983089447, 0.22005772590637207, 0.14264410734176636, 0.21111635863780975, 0.2845977544784546, 0.3872319459915161, 0.16657230257987976, 0.17766030132770538, 1216.0163913570932, 32.68936170148153, 15.185001620291038, 21.78941757943413, 21.88268792885953, 22.382649330097475, 20.09353850555966, 53.39968546143394, 0.06603730121326373]
['000891', 123.046875, 0.18656300008296967, 0.08350545912981033, 0.2604457437992096, 0.23909595608711243, 0.5792089104652405, 0.3903433084487915, 0.3322099447250366, 0.4544607698917389, 0.3706331253051758, 0.37550273537635803, 0.2772888243198395, 0.40052664279937744, 1141.640662188935, 23.526874843657435, 18.055748924304517, 20.256338008038828, 20.578470325255573, 20.908409053093305, 19.97412132315302, 49.75702876823269, 0.03986092116092177]
['000894', 151.99908088235293, 0.20214778184890747, 0.23162850737571716, 0.4072119891643524, 0.24304485321044922, 0.19003012776374817, 0.2780626118183136, 0.29919975996017456, 0.4110647737979889, 0.31522470712661743, 0.4966309070587158, 0.3427547514438629, 0.166237935423851, 795.2921420831418, 28.4002006846705, 20.56187216722234, 21.248599588310096, 21.09890576231141, 20.06443245137068, 19.858217225342965, 48.58600228421508, 0.030201575813323004]
['000895', 103.359375, 0.30014538764953613, 0.23463672399520874, 0.501590371131897, 0.3569842576980591, 0.5153700709342957, 0.38230180740356445, 0.18338102102279663, 0.17029337584972382, 0.18317878246307373, 0.6787406206130981, 0.3728182911872864, 0.12194780260324478, 943.8527344158438, 25.911179441648496, 17.78719051526771, 19.81392729260979, 20.709944643119968, 21.99711745982642, 20.205173012913722, 50.773229252375, 0.04682137591840681]
['000897', 135.99917763157896, 0.7369730472564697, 0.517413854598999, 0.4049246311187744, 0.47560763359069824, 0.3831089437007904, 0.478505402803421, 0.4225986897945404, 0.5599436163902283, 0.6508575081825256, 0.37746748328208923, 0.39665892720222473, 0.4231360852718353, 4156.56228449038, 18.90455353780818, 12.847046997045389, 15.312157445801729, 16.598278176700934, 16.825578907110025, 16.987706725459525, 47.72823022554456, 0.3014442686144462]
['000898', 117.45383522727273, 0.30337581038475037, 0.21270319819450378, 0.496806263923645, 0.24805152416229248, 0.09604691714048386, 0.06883962452411652, 0.2264796495437622, 0.6961863040924072, 0.38464391231536865, 0.07023944705724716, 0.17163071036338806, 0.5487002730369568, 524.898470236604, 22.009671352057733, 16.655335480931758, 17.720023750921545, 25.605714788738688, 23.12573420376705, 20.291132676761826, 48.39571774421068, 0.03424199717227378]
['000997', 123.046875, 0.7641977667808533, 0.7545871734619141, 0.6680702567100525, 0.5641061067581177, 0.524509608745575, 0.5207153558731079, 0.528323233127594, 0.5651514530181885, 0.6202880144119263, 0.7052671909332275, 0.7270932197570801, 0.7122082710266113, 3246.365201467769, 21.611748891338777, 10.407349877892358, 12.228275294839001, 13.471476736777868, 14.591412981329135, 14.487141920689742, 47.463771176653346, 0.15860455034319412]
['001087', 89.10290948275862, 0.2803969383239746, 0.3043973445892334, 0.3479993939399719, 0.4510810673236847, 0.6384141445159912, 0.6743308305740356, 0.5786519646644592, 0.46446308493614197, 0.4295172691345215, 0.3817684054374695, 0.3985251486301422, 0.3821372091770172, 2130.993018360446, 23.83357709162204, 12.49089266869747, 14.80361719100401, 15.979683411364597, 17.365005718701806, 21.007851260230403, 47.747001739270026, 0.09179158811871617]
['001093', 117.45383522727273, 0.5633856058120728, 0.5932340621948242, 0.5419620275497437, 0.48797374963760376, 0.4673871695995331, 0.42684537172317505, 0.46739891171455383, 0.5718209743499756, 0.5027027130126953, 0.5449254512786865, 0.5335789322853088, 0.5848608613014221, 2006.0609590911824, 16.243345978208893, 11.176620281149642, 14.07235746286945, 15.16890291876687, 16.219183486534007, 16.38989659311259, 46.38068815235887, 0.094878749154099]
['001095', 123.046875, 0.2500186860561371, 0.27903908491134644, 0.3596956729888916, 0.28408774733543396, 0.2492162138223648, 0.31768807768821716, 0.5101339817047119, 0.5853791832923889, 0.3942897319793701, 0.37496328353881836, 0.3553289771080017, 0.354928195476532, 1768.0859856554466, 18.160486706409348, 14.081855375715717, 16.142213239197975, 16.798405237130424, 16.931511595981114, 17.23972909493851, 45.40809149268842, 0.08076875363090627]
['001126', 143.5546875, 0.3789486885070801, 0.5795393586158752, 0.6062339544296265, 0.44334539771080017, 0.48021644353866577, 0.45319727063179016, 0.5294824242591858, 0.40612074732780457, 0.4385048747062683, 0.5754876136779785, 0.40563639998435974, 0.43470242619514465, 3160.6432689879553, 22.328031364732112, 14.211242545822175, 17.614077651625426, 17.84861895172492, 17.052866708964874, 16.794709757246952, 45.03234520278864, 0.18423081919470224]
['001149', 135.99917763157896, 0.6414114236831665, 0.40174785256385803, 0.5116407871246338, 0.37462276220321655, 0.26814767718315125, 0.2562136650085449, 0.27158641815185547, 0.2710258960723877, 0.33805492520332336, 0.5560738444328308, 0.427011638879776, 0.4942641258239746, 2395.2407448138556, 27.211083805931356, 17.616007851596034, 18.703742706774687, 17.98236824111346, 19.296837671473817, 18.468898774231167, 52.31383508050533, 0.13853798533113865]
['001196', 143.5546875, 0.5248047709465027, 0.4144443869590759, 0.45470383763313293, 0.39880242943763733, 0.4991472661495209, 0.4287659823894501, 0.39460745453834534, 0.40422919392585754, 0.3470214903354645, 0.3928603231906891, 0.4116451144218445, 0.5385510325431824, 1288.4089302620735, 24.716145852009895, 14.026638775625077, 17.079141368135073, 16.203259369657708, 16.79070103520082, 16.87624553457806, 48.36703083654104, 0.04270818227958237]
['001278', 135.99917763157896, 0.3062548339366913, 0.3373934030532837, 0.3856174349784851, 0.3311529755592346, 0.3519808351993561, 0.3705175817012787, 0.3933109641075134, 0.42917609214782715, 0.3284498155117035, 0.33880361914634705, 0.3456389009952545, 0.33909016847610474, 1549.9682952148498, 23.174346415280688, 14.868298659656613, 18.519585842631837, 18.125475037009664, 18.3294017840146, 19.650632595642485, 48.604404103794046, 0.06903609580433101]
['001450', 129.19921875, 0.4949684143066406, 0.40808066725730896, 0.5221797227859497, 0.38817697763442993, 0.3876572251319885, 0.4518314003944397, 0.32928466796875, 0.5194205641746521, 0.43922412395477295, 0.3822867274284363, 0.5728608965873718, 0.3752577006816864, 2690.7599122332313, 19.989488925128562, 13.44850582175187, 16.22325471646511, 16.647902928292083, 19.12230700424547, 19.70453687435014, 47.698144212599615, 0.1783971233323666]
['001510', 135.99917763157896, 0.45416736602783203, 0.443446546792984, 0.33607012033462524, 0.29679208993911743, 0.2647368609905243, 0.24202999472618103, 0.24606862664222717, 0.25248679518699646, 0.23240511119365692, 0.4491937756538391, 0.5172590613365173, 0.3797495365142822, 3593.07783187875, 18.75591768692305, 16.527109720188637, 18.522930754409092, 17.17466328401966, 17.045779398607678, 16.67995432845483, 52.076721271979785, 0.2613299404531371]
['001526', 129.19921875, 0.4542405605316162, 0.4783570468425751, 0.3972567021846771, 0.35536572337150574, 0.33789902925491333, 0.5010662078857422, 0.42871418595314026, 0.4159434735774994, 0.5261901617050171, 0.5248391032218933, 0.6523985266685486, 0.545733630657196, 2958.21759961003, 16.46173645632473, 16.224344633589936, 18.607579107720927, 18.92145780184857, 19.2844608339936, 17.590445234069858, 47.13031462924759, 0.12447730078427575]
['001545', 117.45383522727273, 0.9017195105552673, 0.3014572262763977, 0.05537845939397812, 0.048660337924957275, 0.05901385098695755, 0.06393681466579437, 0.09893924742937088, 0.1149413138628006, 0.097744420170784, 0.10498271137475967, 0.17889612913131714, 0.40458759665489197, 1301.1386868226577, 21.271130557291485, 22.030532788415403, 14.08759779589951, 17.352456452005125, 18.812449319498178, 22.833265355514023, 48.43627147119022, 0.06328177950716499]
['001551', 117.45383522727273, 0.35681918263435364, 0.2947040796279907, 0.341021865606308, 0.3573427200317383, 0.37725234031677246, 0.43965208530426025, 0.5469478368759155, 0.9164693355560303, 0.7404381632804871, 0.6548717021942139, 0.5957654118537903, 0.43215274810791016, 706.9229996367534, 23.88832477224989, 14.810813244457789, 18.835248272801696, 15.642002086652745, 17.270078232813766, 16.67245396807778, 47.02055289773012, 0.015532479577532869]
['001556', 129.19921875, 0.7482706904411316, 0.2844119071960449, 0.20413410663604736, 0.357055127620697, 0.3912315368652344, 0.7419032454490662, 0.3798147439956665, 0.3218362331390381, 0.37663981318473816, 0.316434770822525, 0.5148935914039612, 0.3902733325958252, 580.7408125667304, 20.92001960689898, 13.310530702324392, 18.603285141566037, 22.90439923771331, 19.463593457177055, 21.381523606262576, 44.41740225579732, 0.03605149532823393]
['001642', 99.38401442307692, 0.5614717602729797, 0.3350345194339752, 0.3554478585720062, 0.29476872086524963, 0.4725874662399292, 0.3573755919933319, 0.3148231506347656, 0.5307753086090088, 0.3257794976234436, 0.33922502398490906, 0.29400092363357544, 0.3843509256839752, 2882.4186694901878, 20.45506450513394, 13.994018911661913, 18.791646456407317, 19.33631631530446, 19.037027150562004, 17.121425762791596, 50.23287284539301, 0.14620735475522445]
['001644', 135.99917763157896, 0.5640076994895935, 0.4438125491142273, 0.47780752182006836, 0.39979827404022217, 0.5303943157196045, 0.4478342533111572, 0.38379502296447754, 0.35229042172431946, 0.30629608035087585, 0.3579941391944885, 0.3390807509422302, 0.4511811435222626, 3157.5827018111213, 19.65809757835419, 14.837942218817878, 17.850807431029512, 17.209905442540656, 18.784889046514046, 16.97845370662248, 50.39392484718058, 0.1714921602892802]
['001661', 151.99908088235293, 0.4069623053073883, 0.48056912422180176, 0.619473934173584, 0.5067898035049438, 0.55784672498703, 0.45856139063835144, 0.45362305641174316, 0.398538738489151, 0.44761285185813904, 0.5728917121887207, 0.4507625699043274, 0.49540477991104126, 2962.6629174889813, 16.687838165240212, 13.305663749856022, 16.11229933882811, 15.962828540159483, 16.702944947950833, 16.97188342476603, 50.85462602622984, 0.18126496589589783]
['001663', 107.666015625, 0.5312705039978027, 0.4019508361816406, 0.45232120156288147, 0.589669406414032, 0.7488659620285034, 0.5984991788864136, 0.4445561468601227, 0.39518725872039795, 0.30101966857910156, 0.2739303708076477, 0.32727381587028503, 0.49128326773643494, 1884.2780755094177, 27.330063275977516, 14.585566985291427, 17.108772129713987, 17.257554213780587, 17.893894536813228, 19.228209100558328, 53.1738840317317, 0.09023006996809745]
['001666', 143.5546875, 0.15071368217468262, 0.24006421864032745, 0.1984912008047104, 0.11646395176649094, 0.09245070815086365, 0.16778181493282318, 0.5619908571243286, 0.7305001020431519, 0.3094515800476074, 0.1762668341398239, 0.22540068626403809, 0.266055166721344, 2163.230325041457, 23.693579163612906, 20.025033087037787, 21.873548158398663, 22.566073916192348, 19.257687533412092, 19.41998675834596, 51.26169048478923, 0.12066787495158791]
['001671', 135.99917763157896, 0.4052923917770386, 0.31767112016677856, 0.16824674606323242, 0.27978092432022095, 0.9136329293251038, 0.48957115411758423, 0.15291903913021088, 0.15926651656627655, 0.16071870923042297, 0.16141429543495178, 0.1702597588300705, 0.30924054980278015, 1325.3505343144993, 20.6259613436429, 14.937897537851196, 15.297508466237874, 15.779203569470297, 16.92978388831077, 18.069704367772143, 47.46855328684099, 0.05275215131196747]
['001681', 112.34714673913044, 0.25796470046043396, 0.26992207765579224, 0.3507935404777527, 0.2860915958881378, 0.385031133890152, 0.3035588562488556, 0.17984254658222198, 0.15068578720092773, 0.19710876047611237, 0.32598116993904114, 0.23437055945396423, 0.2785809636116028, 2566.6068268856843, 29.388707520925315, 18.914565442814396, 23.738944867633958, 24.01178937951381, 23.256348262518912, 21.297461162105318, 46.41024094253186, 0.11407097211463982]
['001682', 135.99917763157896, 0.36257368326187134, 0.2449638843536377, 0.2772362232208252, 0.23484061658382416, 0.2507179379463196, 0.27016451954841614, 0.20477770268917084, 0.3330256938934326, 0.3307756185531616, 0.25935059785842896, 0.26095086336135864, 0.34893468022346497, 2246.558961930379, 30.38766333567779, 18.166268756959948, 22.474871231352324, 21.816611247691174, 20.564401913070448, 21.10991621872692, 47.03587760482701, 0.09208394352730441]
['001683', 95.703125, 0.27218306064605713, 0.23044045269489288, 0.37499091029167175, 0.2363792061805725, 0.2703196108341217, 0.16631975769996643, 0.13402825593948364, 0.19966837763786316, 0.22292032837867737, 0.41993820667266846, 0.31301432847976685, 0.28312215209007263, 2149.361025003247, 30.245675756552384, 19.819546893646457, 22.251049521706477, 22.352115346705826, 22.053850760408437, 19.820397766341742, 48.432644932473245, 0.08936377670630317]
['001684', 117.45383522727273, 0.23626957833766937, 0.28160974383354187, 0.40997159481048584, 0.2541799247264862, 0.31743282079696655, 0.26629140973091125, 0.23756620287895203, 0.3202965557575226, 0.2917686700820923, 0.43928050994873047, 0.27206727862358093, 0.2510232627391815, 1943.5276049258837, 27.697742442379333, 18.6573966895646, 22.320671502792802, 22.265702428467335, 22.052802682281893, 22.04444199757052, 48.730061356911754, 0.08122791198683191]
['001687', 103.359375, 0.19108937680721283, 0.27521345019340515, 0.4540378451347351, 0.32656270265579224, 0.3381092846393585, 0.37992677092552185, 0.30070945620536804, 0.24255141615867615, 0.16727028787136078, 0.19462250173091888, 0.16761218011379242, 0.21679973602294922, 1840.782110117132, 32.21580824865503, 20.29142600229955, 22.155454156937232, 21.395265414715325, 21.110487128560923, 18.15719797864272, 46.69472367163055, 0.06713810454589465]
['001701', 129.19921875, 0.17539168894290924, 0.2051856815814972, 0.23696525394916534, 0.19530564546585083, 0.18905484676361084, 0.27387234568595886, 0.22842936217784882, 0.2064516544342041, 0.2971211373806, 0.4836792051792145, 0.18826742470264435, 0.19939450919628143, 1534.3794284794058, 15.323045116452503, 18.11168714989179, 22.76424409549126, 24.663027752235305, 25.381104463080085, 22.404231796766897, 55.1743618093001, 0.07722408138071263]
['001702', 129.19921875, 0.29420679807662964, 0.33072927594184875, 0.36448344588279724, 0.4065215289592743, 0.6347013115882874, 0.2971239984035492, 0.2816218137741089, 0.4086771011352539, 0.2733639180660248, 0.42102327942848206, 0.31457069516181946, 0.41483819484710693, 1028.9497989634679, 27.43746525188093, 14.361833398375035, 19.398376562487325, 20.29104580526662, 20.81519491865209, 22.32149788459604, 48.480929599707736, 0.05242584771365043]
['001810', 151.99908088235293, 0.4066598117351532, 0.3578413426876068, 0.29411351680755615, 0.34859320521354675, 0.4210392236709595, 0.2987809181213379, 0.33761653304100037, 0.27539801597595215, 0.26062580943107605, 0.2632293701171875, 0.3478943705558777, 0.5520553588867188, 2345.7666864293215, 20.59813005947288, 17.187760013217034, 16.233545825515183, 14.99320276857529, 15.62535970213366, 15.085539922039391, 48.02244147272629, 0.08241173871998451]
['001893', 107.666015625, 0.3110033869743347, 0.3450019359588623, 0.48339036107063293, 0.3054964542388916, 0.317452609539032, 0.2118609994649887, 0.35206303000450134, 0.5062318444252014, 0.2999937832355499, 0.32333627343177795, 0.1672498881816864, 0.2647848427295685, 1172.1044116394594, 22.84385276262568, 19.549462743796894, 23.02760163075859, 22.204923536293897, 22.460748655787356, 19.074305509487825, 46.830331848991754, 0.04408714477633617]
['001896', 92.28515625, 0.269176185131073, 0.4845999777317047, 0.35991325974464417, 0.5100346207618713, 0.2883208394050598, 0.2642614543437958, 0.43019816279411316, 0.41492408514022827, 0.5639041066169739, 0.38647782802581787, 0.3143588602542877, 0.22560898959636688, 2208.9695240428387, 22.79361487487225, 19.215947480221473, 21.104495819089806, 21.093906955583112, 20.27612142709301, 22.04631230837921, 52.77470275482472, 0.14127755220417634]
