track_id,genre_id
19442,6
19707,1
19721,1
19735,6
19761,3
19889,3
19890,4
19891,6
19975,7
20011,1
20234,1
20280,7
20296,5
20432,5
20469,5
20669,8
20704,7
20926,2
21165,6
21168,6
21169,6
21187,8
21231,1
21345,7
21363,1
21402,1
21405,1
21410,1
21527,2
21676,1
21677,2
21689,5
21695,3
21776,2
21847,3
21886,6
21889,1
21893,1
21956,6
21962,3
21996,3
22000,5
22021,6
22024,1
22039,1
22088,7
22091,1
22097,3
22100,1
22113,2
22127,3
22141,5
22151,3
22152,6
22296,5
22298,2
22307,7
22348,1
22372,7
22432,3
22473,2
22474,1
22476,6
22480,4
22558,8
22562,1
23014,3
23035,4
23039,7
23143,3
23145,2
23149,2
23155,5
23156,1
23506,8
23535,3
23766,2
23818,4
23857,5
23878,2
23879,5
23892,2
24060,6
24363,6
24364,2
24366,1
24367,3
24371,3
24425,2
24430,4
24460,3
24521,2
24699,6
24700,2
24701,4
24717,5
24739,6
24742,6
24744,1
24746,6
24747,1
24749,7
24792,4
24795,1
24809,1
24831,1
24842,2
24844,3
24876,1
24896,8
24913,5
24952,4
24975,3
24985,1
24994,7
25007,6
25028,1
25029,1
25032,2
25033,1
25055,1
25104,3
25123,3
25216,5
25227,5
25232,3
25233,7
25234,3
25370,4
25375,4
25378,2
25382,6
25603,3
25608,6
25668,2
25669,2
25670,1
25902,7
25928,6
26012,2
26014,4
26015,2
26034,6
26035,6
26171,5
26176,6
26177,5
26179,1
26325,5
26465,1
26482,2
26483,3
26601,7
26605,2
26612,3
26636,1
26638,3
26640,8
26682,1
26740,3
26744,4
26765,2
26851,3
26854,5
26870,7
26905,5
26907,3
26932,3
27155,1
27164,1
27213,1
27408,7
27431,5
27435,2
27454,5
27547,4
27552,5
27609,3
27611,1
27667,7
27797,4
27804,5
27866,1
27946,3
27975,7
27978,4
27981,3
27987,7
28024,2
28036,1
28072,5
28104,6
28109,3
28110,7
28120,7
28121,7
28126,2
28178,4
28468,7
28471,4
28475,4
28477,1
28482,7
28483,2
28484,8
28485,1
28530,6
28577,1
28608,2
28609,3
29041,8
29047,1
29180,1
29184,5
29187,3
29265,6
29267,2
29272,2
29351,3
29355,8
29469,2
29478,3
29480,5
29498,2
29501,1
29626,5
29672,2
29690,3
29718,6
29720,7
29739,1
29745,1
29747,4
29839,7
29940,2
29954,3
29959,6
29961,4
29971,2
30034,4
30044,2
30045,2
30050,2
30051,5
30058,4
30071,1
30093,2
30248,4
30374,7
30486,3
30487,5
30488,7
30667,5
30698,2
30928,1
31154,8
31165,2
31233,1
31236,4
31240,4
31260,1
31356,5
31456,1
31459,4
31569,6
31823,6
31887,6
31888,5
31912,5
32021,5
32067,7
32075,5
32149,1
32221,8
32231,2
32330,8
32333,1
32339,7
32448,4
32508,8
32519,1
32697,4
32760,6
32771,3
32774,4
32848,6
32875,7
32915,3
32958,3
33049,2
33068,3
33071,5
33072,1
33119,1
33128,1
33185,2
33422,5
33426,1
33463,1
33466,7
33477,5
33552,1
33996,6
34147,2
34167,1
34263,7
34313,1
34319,1
34348,4
34438,6
34461,4
34463,4
34465,2
34506,2
34507,3
34508,3
34521,7
34547,7
34550,6
34642,5
34994,1
34996,4
35006,8
35160,7
35162,1
35182,3
35186,5
35194,5
35220,8
35367,3
35397,8
35443,3
35528,1
35544,5
35545,7
35550,4
35568,1
35569,1
35571,8
35784,3
35818,4
35987,7
36053,6
36097,3
36272,2
36273,3
36275,1
36301,6
36305,6
36322,1
36325,6
36328,2
36332,1
36375,1
36472,7
36474,2
36477,5
36518,5
36533,1
36538,1
36561,5
36799,1
36800,5
36802,7
36959,1
36963,5
36965,6
36987,2
36990,3
36992,1
36994,3
36999,3
37014,2
37160,3
37324,6
37325,1
37368,5
37369,7
37530,6
37532,2
37538,6
37591,4
37731,4
37783,2
37921,8
37929,4
37958,1
37978,8
37979,5
38312,6
38321,5
38326,3
38352,7
38354,6
38361,3
38362,2
38364,7
38455,2
38557,2
38560,4
38678,4
38775,1
38776,1
38777,3
38780,6
38781,2
38783,7
38817,2
38819,1
38820,2
38821,1
38822,2
38823,6
38824,4
38825,2
38829,1
38833,3
38864,3
38866,8
38880,3
38882,4
38884,3
38893,6
38895,5
38900,1
38906,3
38907,1
38908,8
38961,8
38967,2
39018,2
39186,7
39291,4
39530,7
39536,1
39658,5
39660,7
39661,1
39662,4
39666,6
39667,7
39788,1
39872,6
39878,3
39900,5
40132,3
40176,3
40177,1
40230,1
40231,7
40235,5
40236,7
40242,7
40244,6
40353,1
40370,6
40416,7
40510,2
40511,5
40516,2
40522,5
40526,2
40542,1
40633,5
40635,6
40646,3
40687,6
40725,2
40781,5
40786,6
40787,7
40792,3
40794,1
40795,1
40797,5
40811,4
40823,3
40905,6
40936,4
40938,4
40984,4
41013,4
41020,4
41054,7
41079,5
41458,6
41714,2
41803,2
41819,7
41820,7
41825,1
41934,3
41954,3
42014,6
42023,3
42031,4
42045,1
42046,3
42048,1
42138,1
42236,7
42238,1
42245,6
42269,5
42281,5
42286,5
42288,7
42377,5
42434,4
42441,4
42445,5
42464,5
42529,3
42532,1
42659,2
42720,4
42721,3
42725,6
42746,7
42748,6
42751,1
42754,3
42774,3
42776,6
42866,1
42901,3
42911,7
42914,2
42950,1
42966,3
43016,1
43019,6
43026,7
43027,2
43057,5
43063,6
43157,4
43172,7
43173,7
43400,6
43405,6
43411,6
43517,6
43534,1
43535,2
43586,7
43588,3
43589,6
43590,3
43593,5
43595,6
43621,7
43623,1
43695,3
43696,1
43698,2
43765,7
43766,1
43767,2
43768,2
43842,1
43848,7
43857,6
43865,8
43867,2
43884,3
43899,5
43916,2
43959,8
44056,6
44096,1
44110,3
44192,2
44250,5
44259,4
44275,5
44276,7
44284,4
44342,8
44347,2
44359,6
44374,5
44746,2
44750,2
44779,1
44781,2
44805,4
44809,7
44822,2
44852,2
44856,3
44950,2
44951,2
44952,1
45018,8
45057,8
45125,8
45126,3
45128,8
45152,1
45335,1
45366,6
45429,3
45505,5
45523,5
45550,4
45620,3
45953,4
46020,3
46029,2
46048,2
46067,6
46238,2
46324,2
46331,2
46486,5
46509,4
46642,8
46710,1
46732,1
46840,3
46841,5
46851,7
46854,3
46856,7
46928,5
46930,6
46936,2
47160,7
47200,4
47464,5
47597,2
47665,8
47666,8
47675,3
47707,7
47782,7
47859,2
47868,2
47870,2
47874,2
47894,3
47896,5
47897,7
47946,4
47948,6
47951,1
48046,4
48230,5
48296,8
48297,7
48298,8
48306,2
48307,2
48311,7
48317,4
48326,2
48334,3
48399,3
48401,3
48444,3
48445,1
48446,1
48450,8
48491,4
48535,3
48555,6
48680,6
48778,7
48826,7
48856,2
48860,5
48863,1
49031,1
49039,2
49068,3
49399,3
49404,7
49407,4
49475,6
49477,2
49602,6
49605,3
49819,4
49843,1
49847,8
49848,2
50167,7
50264,5
50272,5
50320,2
50322,4
50387,2
50388,4
50598,2
50613,5
50621,5
50818,6
50829,7
50837,4
50856,7
50866,2
51004,1
51005,3
51006,4
51111,1
51115,2
51117,2
51146,5
51151,3
51157,4
51167,2
51194,4
51202,6
51260,1
51262,1
51263,1
51267,2
51268,4
51269,2
51272,2
51273,7
51276,1
51278,7
51292,1
51301,3
51331,2
51332,1
51333,7
51344,6
51383,5
51479,3
51600,1
51602,2
51655,6
51657,8
51661,5
51683,5
51774,7
51851,2
51918,4
51937,6
51938,4
51946,6
51952,4
51953,4
51991,5
51997,3
51998,5
52001,2
52035,2
52036,2
52042,7
52043,1
52045,2
52118,7
52120,6
52122,4
52123,2
52125,5
52129,7
52224,6
52378,3
52389,7
52500,7
52508,1
52599,2
52729,1
52734,2
52735,7
52881,1
52945,6
52950,7
52951,6
52953,7
52954,1
52955,1
53156,4
53157,3
53159,2
53230,1
53302,4
53375,1
53378,1
53380,3
53443,3
53452,6
53588,2
53591,8
53687,4
53690,5
53723,4
53725,1
53726,3
53728,1
53733,7
53742,6
53807,2
53901,7
53988,1
54019,2
54032,6
54033,1
54034,2
54040,6
54062,3
54063,2
54064,3
54127,3
54129,4
54135,2
54236,3
54296,6
54297,3
54362,3
54363,1
54376,8
54433,8
54436,4
54437,2
54442,2
54464,3
54467,3
54468,1
54469,2
54470,5
54476,1
54478,1
54554,2
54556,8
54557,1
54558,4
54568,7
54576,1
54578,1
54580,2
54659,5
54665,4
54667,4
54700,1
54730,8
54732,3
54735,1
54753,4
54882,3
54930,7
54937,1
54938,5
55100,5
55109,6
55114,1
55116,3
55122,5
55124,7
55150,5
55151,4
55160,5
55161,5
55232,3
55233,4
55234,2
55236,4
55237,4
55238,2
55241,5
55285,7
55287,5
55288,6
55293,5
55294,2
55295,1
55399,2
55437,2
55480,2
55532,1
55548,8
55554,4
55575,2
55577,5
55579,1
55757,7
55761,6
55765,4
55808,3
55826,5
55827,6
55831,2
55916,2
55917,1
55921,1
55949,2
55957,7
56006,5
56010,1
56014,6
56120,8
56247,6
56249,1
56460,2
56465,4
56467,7
56469,4
56470,4
56492,4
56493,2
56496,6
56520,8
56522,5
56524,1
56528,5
56548,1
56555,1
56652,6
56664,6
56686,7
56689,1
56690,1
56691,8
56692,5
56694,5
56797,5
56842,3
56875,2
56881,7
56882,1
56931,5
57066,7
57162,4
57166,1
57175,7
57180,4
57327,6
57352,1
57359,8
57409,6
57411,5
57413,1
57435,3
57437,6
57439,1
57441,7
57554,1
57584,6
57629,4
57630,1
57637,7
57638,5
57642,8
57643,1
57645,4
57646,7
57648,1
57656,5
57691,2
57697,3
57892,2
57943,7
57961,1
58052,7
58060,3
58070,3
58077,1
58115,2
58116,6
58117,5
58135,3
58138,3
58139,3
58167,1
58169,6
58170,6
58173,5
58174,3
58208,4
58213,1
58222,6
58404,5
58540,6
58570,6
58605,3
58721,6
58723,1
58724,6
58751,2
58756,8
58763,3
58764,4
58878,1
59022,8
59024,2
59047,2
59054,7
59080,6
59176,1
59240,2
59255,2
59271,1
59373,3
59443,5
59446,8
59451,8
59453,7
59454,4
59577,7
59578,5
59579,5
59581,3
59582,4
59587,7
59656,5
59657,6
59658,4
59664,4
59667,3
59671,2
59673,1
59675,6
59676,2
59677,6
59678,4
59679,5
59680,5
59681,8
59682,3
59683,2
59684,6
59685,7
59687,5
59688,4
59695,8
59702,8
59710,6
59711,7
59714,6
59718,6
59719,1
59720,5
59725,8
59726,3
59727,6
59732,7
59941,4
59973,3
59975,7
60045,3
60048,6
60074,5
60146,3
60323,1
60363,4
60421,2
60474,1
60486,4
60491,5
60533,3
60536,3
60537,6
60547,6
60548,7
60549,1
60688,7
60720,7
60729,4
60754,7
60755,8
60756,7
60757,5
60775,3
60776,7
60777,1
60828,5
60863,3
60865,6
60872,3
60874,8
60963,5
60981,4
60993,4
61006,1
61012,2
61167,5
61169,1
61172,1
61175,5
61452,2
61532,1
61587,7
61591,7
61592,5
61598,8
61670,7
61679,4
61734,5
61738,2
61740,4
61742,5
61750,4
61753,6
61812,8
61820,3
61852,6
61954,5
62042,6
62049,1
62160,2
62162,1
62164,4
62165,3
62187,2
62188,2
62189,6
62190,2
62191,3
62192,3
62193,1
62195,3
62196,2
62204,5
62449,6
62450,4
62452,2
62528,6
62529,4
62531,7
62534,2
62584,3
62592,4
62594,6
62595,8
62596,8
62636,4
62638,6
62648,4
62658,7
62742,4
62749,5
62753,8
62874,4
63040,5
63064,7
63097,4
63157,6
63188,7
63224,5
63250,2
63255,8
63303,2
63384,1
63386,6
63390,6
63392,2
63405,3
63468,8
63483,2
63595,4
63626,1
63731,7
63755,2
63771,5
63772,5
63801,1
63804,1
63875,2
63897,8
63903,1
63911,6
63967,2
64007,4
64008,5
64009,2
64026,5
64030,3
64031,5
64091,8
64250,3
64251,5
64252,6
64253,7
64339,4
64357,2
64364,1
64407,5
64408,4
64410,4
64448,4
64454,4
64499,3
64503,7
64515,8
64516,2
64519,3
64521,4
64523,2
64551,6
64555,1
64591,8
64592,2
64593,2
64594,5
64602,3
64603,8
64604,2
64628,3
64629,3
64663,3
64669,2
64768,7
64771,2
64788,5
64832,7
64834,6
64841,8
64861,3
64876,6
64877,2
64893,6
64896,2
64919,8
64992,6
65073,1
65077,6
65172,5
65234,6
65425,4
65438,3
65628,5
65656,2
65664,5
65671,8
65685,3
65755,8
65879,7
65891,7
65892,4
65893,7
65979,1
66066,5
66183,7
66330,7
66381,7
66390,4
66394,3
66437,4
66457,5
66462,1
66474,3
66477,6
66480,1
66538,8
66636,4
66643,4
66646,4
66648,1
66660,7
66761,1
66782,6
66807,8
66810,2
66813,5
66814,2
66815,2
66816,5
66818,1
66868,7
66894,5
66938,2
66977,2
66999,3
67004,4
67010,1
67013,4
67014,5
67015,2
67016,5
67225,6
67228,2
67233,1
67331,7
67358,1
67361,7
67363,1
67368,7
67455,8
67459,1
67466,7
67472,3
67474,4
67513,3
67530,1
67558,1
67597,1
67599,2
67600,2
67626,2
67654,1
67655,7
67736,4
67752,3
67760,6
67763,6
67781,4
67790,1
67791,6
67793,2
68355,3
68356,1
68530,6
68532,3
68533,1
68535,1
68539,1
68542,5
68570,3
68571,2
68595,1
68599,3
68600,6
68713,4
68838,3
68839,2
68840,6
68841,2
68842,5
68852,7
68853,1
68855,2
68856,7
68858,2
68860,7
68891,3
68894,8
68910,2
68914,1
68918,5
69001,4
69178,2
69181,5
69197,3
69201,6
69361,4
69561,1
69562,6
69638,4
69737,3
69745,2
69746,1
69747,2
69761,6
69763,3
69764,5
69765,1
69767,2
69785,5
69823,2
69831,7
69834,7
69840,1
69928,1
69949,5
70002,5
70168,6
70173,1
70198,6
70201,4
70208,2
70240,4
70275,3
70283,3
70403,6
70418,8
70419,6
70424,3
70425,4
70426,4
70437,1
70438,4
70446,5
70461,6
70471,4
70517,1
70654,5
70655,7
70657,8
70658,1
70687,5
70821,5
70873,4
70874,1
70875,6
70876,5
70879,7
70888,6
70913,6
70914,1
70938,3
70940,5
70941,7
71096,7
71101,5
71105,1
71109,1
71156,1
71197,4
71199,3
71217,1
71221,1
71240,1
71247,8
71249,7
71256,3
71266,1
71372,1
71393,1
71402,1
71492,6
71504,1
71506,2
71516,6
71619,5
71688,1
71691,4
71692,2
71693,5
71695,6
71702,8
71709,8
71714,7
71722,4
71804,7
71858,2
71947,1
72047,5
72050,4
72058,1
72072,2
72132,7
72215,3
72290,1
72468,2
72476,7
72514,4
72562,2
72592,7
72607,6
72610,3
72612,7
72686,2
72690,5
72782,2
72785,4
72787,4
73124,2
73169,3
73170,2
73171,5
73174,5
73177,2
73181,7
73307,2
73336,2
73468,4
73469,7
73551,5
73561,7
73566,7
73571,1
73572,1
73573,8
73580,3
73581,1
73585,4
73760,7
73767,6
73768,1
73770,1
73771,5
73772,2
73773,5
73774,5
73776,3
73777,8
73778,1
73792,3
73921,4
73990,6
74002,6
74129,2
74154,6
74198,6
74355,2
74359,1
74365,4
74370,2
74371,3
74374,5
74388,5
74421,3
74430,1
74559,2
74667,4
74776,4
74882,3
74916,2
74942,7
74951,8
74956,2
74957,7
75040,3
75076,4
75084,2
75191,1
75194,7
75206,7
75207,1
75231,2
75264,2
75275,5
75293,7
75306,2
75310,8
75314,6
75317,6
75372,1
75381,2
75384,7
75385,4
75386,4
75387,2
75388,3
75389,7
75394,4
75396,3
75403,4
75416,1
75658,3
75672,5
75675,1
75704,8
75706,8
75741,4
75746,5
75748,1
75758,3
75764,2
75784,6
75866,1
75883,1
75893,3
75894,3
75897,4
75910,2
75919,5
75928,3
75932,7
75936,5
76036,2
76071,7
76075,7
76077,6
76079,2
76128,1
76129,3
76130,6
76385,4
76425,1
76438,1
76441,4
76510,8
77520,6
77525,3
77556,6
77565,5
77571,1
77572,6
77859,1
77941,3
78037,3
78550,1
78835,6
78837,2
78842,3
78846,2
78849,6
78850,3
78852,1
78992,1
78996,4
79000,4
79574,4
79575,2
79589,7
79604,1
79610,3
79642,4
79851,1
79852,2
79902,3
79906,6
79910,8
79918,2
79976,7
79977,4
79985,6
79988,6
79991,4
79994,5
79995,4
80287,5
80293,7
80341,4
80351,4
80428,7
80432,6
80534,4
80558,5
80562,6
80567,3
80680,2
80687,5
80694,2
80695,3
80697,1
80751,4
80754,1
80755,6
80756,4
80758,2
80765,6
80766,1
80774,4
80775,4
80776,3
80793,6
80842,5
80843,2
80881,8
81016,1
81019,5
81033,2
81082,3
81083,4
81089,1
81868,2
81939,2
81943,6
82049,2
82061,3
82169,6
82216,2
82218,3
82249,3
82336,6
82411,1
82515,2
82522,5
82523,7
82525,2
82529,4
82629,5
82695,3
82702,2
82756,5
82860,4
82897,2
83200,1
83437,4
83438,6
83439,4
83509,1
83511,4
83512,7
83555,2
83625,2
83629,5
83706,5
83714,7
83783,2
83826,4
83871,6
83898,1
83911,6
83912,4
83955,1
83956,1
83957,4
83968,5
84009,6
84012,1
84057,7
84140,2
84152,6
84155,7
84157,2
84159,3
84172,8
84414,8
84486,6
84568,5
84785,6
84791,3
84793,3
84826,1
85072,7
85307,1
85309,8
85311,4
85343,8
85402,2
85419,5
85424,6
85426,1
85427,6
85428,2
85436,2
85437,5
85438,6
85445,1
85484,4
85488,7
85490,8
85494,5
85499,7
85594,6
85595,5
85598,3
85599,2
85691,2
85692,2
85705,1
85792,1
85816,7
85828,4
85835,7
85922,3
85950,2
85953,2
85957,1
85963,7
85966,7
85967,7
85968,2
85972,6
86082,5
86116,7
86117,5
86156,3
86159,3
86162,4
86219,6
86255,8
86416,1
86419,1
86442,1
86577,3
86623,3
86724,7
87068,7
87186,7
87192,3
87193,4
87324,2
87361,6
87377,3
87483,7
87516,8
87622,2
87698,1
87701,6
87967,1
88429,4
88485,2
88826,1
88848,7
88856,6
88860,1
88861,5
88867,5
88869,1
88870,1
88871,1
88872,7
88876,7
88879,1
88935,7
88937,1
89178,5
89215,7
89336,1
89441,2
89484,1
89485,4
89617,8
89843,4
89846,4
89881,1
89882,4
89983,5
90153,6
90570,5
90577,8
90582,6
90586,4
90587,5
90590,6
90591,2
90649,8
90714,6
90769,2
90798,8
90824,4
90828,3
90847,7
90852,5
90989,2
91069,5
91075,7
91082,5
91099,1
91102,1
91160,4
91162,2
91164,6
91170,5
91171,4
91177,7
91178,1
91181,6
91182,6
91183,8
91184,5
91186,8
91215,7
91218,6
91237,1
91305,1
91309,3
91311,2
91317,3
91326,5
91348,1
91349,5
91418,6
91420,1
91444,2
91459,8
91468,5
91562,2
91566,1
91567,8
91587,5
91752,6
91790,2
91791,5
91793,7
91794,2
91797,4
91887,3
91934,1
91935,5
91938,5
91958,5
91984,3
91998,1
92131,3
92206,1
92292,3
92463,3
92466,3
92535,2
92536,6
92537,6
92538,5
92558,4
92565,4
92867,1
92883,7
92884,6
92888,4
92889,6
93015,1
93059,5
93064,3
93074,2
93364,5
93582,4
93599,1
93716,2
93723,7
93858,3
93861,6
93867,6
93939,6
93942,1
93981,2
94410,1
94419,7
94422,7
94423,4
94426,7
94451,1
94461,1
94463,1
94464,3
94628,1
94630,7
94632,2
94634,3
94638,6
94726,4
95177,2
95193,3
95214,1
95228,1
95409,3
95475,2
95523,2
95526,6
95753,7
95868,6
95912,2
96166,4
96167,1
96168,7
96169,1
96287,4
96298,7
96408,4
96652,2
96665,2
96692,6
96696,1
96697,5
96725,4
96726,6
96727,4
96729,5
96738,2
96754,3
96767,1
96769,8
96901,1
96930,1
96933,3
96944,1
96945,1
96946,2
97213,3
97215,7
97216,7
97324,6
97372,6
97395,1
97397,4
97587,3
97588,5
97589,3
97590,3
97688,8
97794,2
97836,5
97839,8
97958,5
97978,1
97979,2
97988,6
98031,1
98077,7
98200,6
98229,4
98245,1
98299,1
98339,5
98346,7
98530,3
98549,1
98559,1
98565,7
98568,2
98569,6
98571,3
98576,7
98578,3
98583,1
98614,1
98616,7
98623,4
98624,3
98626,8
98656,3
98666,3
98668,5
98669,1
98670,1
98681,7
98805,2
98908,3
98916,6
98921,7
98926,6
98940,2
98950,3
98952,3
98984,4
99006,2
99011,6
99028,5
99073,6
99074,2
99079,8
99080,6
99085,4
99151,7
99174,6
99253,3
99303,2
99311,3
99312,4
99356,3
99361,7
99362,2
99368,4
99369,8
99371,1
99372,8
99374,5
99393,1
99483,7
99485,8
99488,3
99490,4
99498,1
99500,6
99647,5
99654,5
99657,2
100526,7
100534,4
100535,5
100552,1
100917,3
100922,7
100924,1
100930,6
101081,5
101086,2
101111,3
101112,4
101119,4
102114,8
102133,4
102164,2
102208,6
102211,3
103595,2
103799,7
103804,2
103808,1
103828,1
104008,4
104064,7
104066,7
104068,5
104137,1
104264,2
104271,7
104273,6
104346,1
104352,1
104353,8
104356,6
104357,1
104412,4
104413,1
104427,1
104434,1
104614,1
104625,7
104627,4
104689,7
104691,5
104719,6
104722,8
104724,1
104766,4
104779,1
105094,2
105112,3
105136,2
105141,4
105143,4
105192,5
105245,2
105408,3
105411,1
105431,1
105449,3
105550,2
105666,3
105669,3
105674,2
105685,3
105700,6
105712,2
105713,1
105716,5
105717,4
105766,1
105818,1
105820,3
105824,4
105825,4
105887,1
105888,2
105890,1
105905,2
105914,7
105918,6
106274,5
106339,1
106341,6
106455,2
106458,4
106463,2
106522,3
106566,7
106571,8
106605,6
106635,7
106694,4
106773,3
106881,6
106934,8
106937,1
106948,8
106954,3
107021,8
107025,1
107028,3
107046,6
107049,2
107050,2
107076,1
107090,2
107178,4
107180,1
107181,2
107182,5
107185,6
107186,6
107188,3
107189,4
107248,3
107249,6
107251,7
107385,7
107483,5
107501,3
107502,8
107509,6
107510,7
107511,7
107567,4
107569,5
107570,2
107572,5
107574,2
107575,1
107584,2
107588,6
107589,4
107592,2
107593,5
107595,7
107596,1
107616,4
107622,4
107652,6
107658,6
107800,3
107809,4
107831,6
107850,4
107852,5
107854,8
107856,7
107949,1
107950,6
107954,4
107955,1
107957,7
108015,4
108016,3
108030,8
108036,5
108050,6
108218,1
108292,1
108295,6
108298,4
108300,3
108301,7
108306,3
108307,1
108308,1
108314,6
108316,1
108319,7
108415,1
108425,8
108426,4
108428,7
108453,7
108459,3
108460,1
108488,6
108494,1
108497,1
108499,1
108503,2
108527,5
108805,1
108808,8
108810,5
108812,5
108941,5
108962,1
108966,8
108988,6
109051,1
109083,3
109112,3
109448,8
109477,5
109482,1
109485,6
109507,6
109646,6
109659,3
109661,4
109668,8
109711,6
109896,4
109897,7
109904,2
